"Site","SC.Category","SC.Level","Sample.Date","Sample.Month","Fraction","Replicate","Genus","Length","Abundance","Biomass"
"FRY","MID","402","3/30/24","March","< 1",2,"Isoperla",2,4,0.252462989
"FRY","MID","402","3/30/24","March","< 1",2,"Leuctra",1,3,0.009
"FRY","MID","402","3/30/24","March","< 1",2,"Leuctra",2,15,0.291197285
"FRY","MID","402","3/30/24","March","< 1",2,"Leuctra",3,14,0.810240505
"FRY","MID","402","3/30/24","March","< 1",2,"Leuctra",4,1,0.125623495
"FRY","MID","402","3/30/24","March","< 1",2,"Orthocladine",2,9,0.085860639
"FRY","MID","402","3/30/24","March","< 1",2,"Orthocladine",3,19,0.452079595
"FRY","MID","402","3/30/24","March","< 1",2,"Orthocladine",5,2,0.150500652
"FRY","MID","402","3/30/24","March","< 1",2,"Oulimnius",2,7,0.567608067
"FRY","MID","402","3/30/24","March","< 1",2,"Oulimnius",3,2,0.456939249
"FRY","MID","402","3/30/24","March","< 1",2,"Stenelmis",2,1,0.623573525
"FRY","MID","402","3/30/24","March","< 1",2,"Stenelmis",3,1,1.711413301
"FRY","MID","402","3/30/24","March","< 1",2,"Stenelmis",4,1,3.503098566
"FRY","MID","402","3/30/24","March","< 1",3,"Acentrella",1,2,0.01924
"FRY","MID","402","3/30/24","March","< 1",3,"Acentrella",2,6,0.388292329
"FRY","MID","402","3/30/24","March","< 1",3,"Acentrella",3,28,5.526072188
"FRY","MID","402","3/30/24","March","< 1",3,"Acentrella",5,3,2.41248065
"FRY","MID","402","3/30/24","March","< 1",3,"Acroneuria",2,8,0.01428145757
"FRY","MID","402","3/30/24","March","< 1",3,"Acroneuria",3,30,0.1985778256
"FRY","MID","402","3/30/24","March","< 1",3,"Amphinemura",2,4,0.125801037
"FRY","MID","402","3/30/24","March","< 1",3,"Amphinemura",3,13,1.365963443
"FRY","MID","402","3/30/24","March","< 1",3,"Amphinemura",4,9,2.225517302
"FRY","MID","402","3/30/24","March","< 1",3,"Amphinemura",5,2,0.96056277
"FRY","MID","402","3/30/24","March","< 1",3,"Dicranota",3,2,0.097850378
"FRY","MID","402","3/30/24","March","< 1",3,"Diplectrona",4,1,0.185179649
"FRY","MID","402","3/30/24","March","< 1",3,"Ectopria",3,1,0.409573645
"FRY","MID","402","3/30/24","March","< 1",3,"Eurylophella",2,5,0.253339477
"FRY","MID","402","3/30/24","March","< 1",3,"Eurylophella",4,6,1.925426719
"FRY","MID","402","3/30/24","March","< 1",3,"Eurylophella",5,2,1.162725251
"FRY","MID","402","3/30/24","March","< 1",3,"Leuctra",2,4,0.077652609
"FRY","MID","402","3/30/24","March","< 1",3,"Leuctra",3,28,1.620481011
"FRY","MID","402","3/30/24","March","< 1",3,"Leuctra",4,8,1.004987959
"FRY","MID","402","3/30/24","March","< 1",3,"Leuctra",5,2,0.458328055
"FRY","MID","402","3/30/24","March","< 1",3,"Optioservus",2,8,0.242774675
"FRY","MID","402","3/30/24","March","< 1",3,"Optioservus",3,21,2.116229752
"FRY","MID","402","3/30/24","March","< 1",3,"Optioservus",4,2,0.472271977
"FRY","MID","402","3/30/24","March","< 1",3,"Orthocladine",2,4,0.038160284
"FRY","MID","402","3/30/24","March","< 1",3,"Orthocladine",3,29,0.690016223
"FRY","MID","402","3/30/24","March","< 1",3,"Orthocladine",4,2,0.091012954
"FRY","MID","402","3/30/24","March","< 1",3,"Orthocladine",5,1,0.075250326
"FRY","MID","402","3/30/24","March","< 1",3,"Prosimulium",3,1,0.039920691
"FRY","MID","402","3/30/24","March","< 1",3,"Rhyacophila",2,1,0.055231849
"FRY","MID","402","3/30/24","March","< 1",3,"Rhyacophila",3,2,0.301943651
"FRY","MID","402","3/30/24","March","< 1",3,"Rhyacophila",4,4,1.232548349
"FRY","MID","402","3/30/24","March","< 1",3,"Stenonema",2,1,0.078470142
"FRY","MID","402","3/30/24","March","< 1",3,"Stenonema",3,2,0.4533036
"FRY","MID","402","3/30/24","March","< 1",4,"Acentrella",1,3,0.02886
"FRY","MID","402","3/30/24","March","< 1",4,"Acentrella",2,5,0.323576941
"FRY","MID","402","3/30/24","March","< 1",4,"Acentrella",3,31,6.118151351
"FRY","MID","402","3/30/24","March","< 1",4,"Acentrella",4,2,0.870703006
"FRY","MID","402","3/30/24","March","< 1",4,"Acroneuria",2,6,0.01071109318
"FRY","MID","402","3/30/24","March","< 1",4,"Acroneuria",3,3,0.01985778256
"FRY","MID","402","3/30/24","March","< 1",4,"Amphinemura",3,15,1.576111664
"FRY","MID","402","3/30/24","March","< 1",4,"Amphinemura",4,3,0.741839101
"FRY","MID","402","3/30/24","March","< 1",4,"Eurylophella",3,4,0.596655818
"FRY","MID","402","3/30/24","March","< 1",4,"Leuctra",2,4,0.077652609
"FRY","MID","402","3/30/24","March","< 1",4,"Leuctra",3,6,0.347245931
"FRY","MID","402","3/30/24","March","< 1",4,"Leuctra",4,18,2.261222907
"FRY","MID","402","3/30/24","March","< 1",4,"Optioservus",2,2,0.060693669
"FRY","MID","402","3/30/24","March","< 1",4,"Optioservus",3,4,0.403091381
"FRY","MID","402","3/30/24","March","< 1",4,"Orthocladine",2,7,0.066780497
"FRY","MID","402","3/30/24","March","< 1",4,"Orthocladine",3,22,0.523460583
"FRY","MID","402","3/30/24","March","< 1",4,"Orthocladine",4,2,0.091012954
"FRY","MID","402","3/30/24","March","< 1",4,"Prosimulium",3,1,0.039920691
"FRY","MID","402","3/30/24","March","< 1",4,"Rhyacophila",3,3,0.452915476
"FRY","MID","402","3/30/24","March","< 1",4,"Rhyacophila",4,1,0.308137087
"FRY","MID","402","3/30/24","March","< 1",4,"Stenonema",3,1,0.2266518
"FRY","MID","402","3/30/24","March","< 1",4,"Tanypodinae",2,2,0.007603161
"FRY","MID","402","3/30/24","March","< 1",5,"Acentrella",1,2,0.01924
"FRY","MID","402","3/30/24","March","< 1",5,"Acentrella",2,7,0.453007717
"FRY","MID","402","3/30/24","March","< 1",5,"Acentrella",3,12,2.368316652
"FRY","MID","402","3/30/24","March","< 1",5,"Acentrella",4,5,2.176757515
"FRY","MID","402","3/30/24","March","< 1",5,"Acroneuria",2,4,0.00714072878
"FRY","MID","402","3/30/24","March","< 1",5,"Acroneuria",3,7,0.04633482597
"FRY","MID","402","3/30/24","March","< 1",5,"Leuctra",2,3,0.058239457
"FRY","MID","402","3/30/24","March","< 1",5,"Leuctra",3,4,0.231497287
"FRY","MID","402","3/30/24","March","< 1",5,"Leuctra",4,11,1.381858443
"FRY","MID","402","3/30/24","March","< 1",5,"Optioservus",2,2,0.060693669
"FRY","MID","402","3/30/24","March","< 1",5,"Optioservus",3,1,0.100772845
"FRY","MID","402","3/30/24","March","< 1",5,"Optioservus",4,1,0.236135989
"FRY","MID","402","3/30/24","March","< 1",5,"Orthocladine",2,4,0.038160284
"FRY","MID","402","3/30/24","March","< 1",5,"Orthocladine",3,14,0.33311128
"FRY","MID","402","3/30/24","March","< 1",5,"Orthocladine",4,3,0.136519431
"FRY","MID","402","3/30/24","March","< 1",5,"Psephenus",3,1,0.182823198
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Acroneuria",1,1,0.00019
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Acroneuria",2,7,0.01249627537
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Amphinemura",1,1,0.004
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Amphinemura",2,11,0.345952851
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Amphinemura",3,6,0.630444666
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Amphinemura",4,2,0.4945594
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Diplectrona",2,2,0.060245507
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Diplectrona",3,1,0.087147266
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Isoperla",1,1,0.01
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Isoperla",2,9,0.568041725
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Leuctra",1,1,0.003
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Leuctra",2,20,0.388263047
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Leuctra",3,11,0.63661754
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Leuctra",4,1,0.125623495
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Orthocladine",2,2,0.019080142
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Orthocladine",3,5,0.118968314
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Orthocladine",4,1,0.045506477
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Orthocladine",5,1,0.075250326
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Oulimnius",1,1,0.0138
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Oulimnius",2,12,0.973042401
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Oulimnius",3,2,0.456939249
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Tanypodinae",3,1,0.003802506
"RIC","HIGH","1457","3/30/24","March","< 1",2,"Amphinemura",2,1,0.031450259
"RIC","HIGH","1457","3/30/24","March","< 1",2,"Amphinemura",3,1,0.105074111
"RIC","HIGH","1457","3/30/24","March","< 1",2,"Amphinemura",4,2,0.4945594
"RIC","HIGH","1457","3/30/24","March","< 1",2,"Ectopria",2,1,0.124899502
"RIC","HIGH","1457","3/30/24","March","< 1",2,"Isoperla",2,2,0.126231495
"RIC","HIGH","1457","3/30/24","March","< 1",2,"Leuctra",1,1,0.003
"RIC","HIGH","1457","3/30/24","March","< 1",2,"Leuctra",2,3,0.058239457
"RIC","HIGH","1457","3/30/24","March","< 1",2,"Leuctra",3,2,0.115748644
"RIC","HIGH","1457","3/30/24","March","< 1",2,"Leuctra",5,1,0.229164028
"RIC","HIGH","1457","3/30/24","March","< 1",2,"Orthocladine",2,2,0.019080142
"RIC","HIGH","1457","3/30/24","March","< 1",2,"Orthocladine",3,5,0.118968314
"RIC","HIGH","1457","3/30/24","March","< 1",2,"Orthocladine",4,1,0.045506477
"RIC","HIGH","1457","3/30/24","March","< 1",2,"Oulimnius",2,16,1.297389868
"RIC","HIGH","1457","3/30/24","March","< 1",2,"Oulimnius",3,6,1.370817747
"RIC","HIGH","1457","3/30/24","March","< 1",2,"Stenelmis",2,3,1.870720574
"RIC","HIGH","1457","3/30/24","March","< 1",2,"Stenelmis",3,1,1.711413301
"RIC","HIGH","1457","3/30/24","March","< 1",2,"Stenelmis",4,1,3.503098566
"RIC","HIGH","1457","3/30/24","March","< 1",2,"Stylogomphus",2,4,0.288611454
"RIC","HIGH","1457","3/30/24","March","< 1",2,"Tanypodinae",2,1,0.003801581
"RIC","HIGH","1457","3/30/24","March","< 1",2,"Tanypodinae",3,7,0.02661754
"RIC","HIGH","1457","3/30/24","March","< 1",2,"Tanypodinae",4,1,0.003803162
"RIC","HIGH","1457","3/30/24","March","< 1",2,"Tanytarsini",3,1,0.016020526
"RIC","HIGH","1457","3/30/24","March","< 1",3,"Acroneuria",3,5,0.03309630427
"RIC","HIGH","1457","3/30/24","March","< 1",3,"Amphinemura",2,8,0.251602073
"RIC","HIGH","1457","3/30/24","March","< 1",3,"Amphinemura",3,6,0.630444666
"RIC","HIGH","1457","3/30/24","March","< 1",3,"Amphinemura",4,31,7.665670706
"RIC","HIGH","1457","3/30/24","March","< 1",3,"Amphinemura",5,1,0.480281385
"RIC","HIGH","1457","3/30/24","March","< 1",3,"Chelifera",3,3,0.221788068
"RIC","HIGH","1457","3/30/24","March","< 1",3,"Diplectrona",4,2,0.370359299
"RIC","HIGH","1457","3/30/24","March","< 1",3,"Dolophilodes",3,3,0.271183559
"RIC","HIGH","1457","3/30/24","March","< 1",3,"Leuctra",2,3,0.058239457
"RIC","HIGH","1457","3/30/24","March","< 1",3,"Leuctra",3,4,0.231497287
"RIC","HIGH","1457","3/30/24","March","< 1",3,"Leuctra",4,12,1.507481938
"RIC","HIGH","1457","3/30/24","March","< 1",3,"Molophilus",5,1,0.174148034
"RIC","HIGH","1457","3/30/24","March","< 1",3,"Optioservus",2,4,0.121387337
"RIC","HIGH","1457","3/30/24","March","< 1",3,"Optioservus",3,49,4.93786942
"RIC","HIGH","1457","3/30/24","March","< 1",3,"Optioservus",4,6,1.416815932
"RIC","HIGH","1457","3/30/24","March","< 1",3,"Orthocladine",2,3,0.028620213
"RIC","HIGH","1457","3/30/24","March","< 1",3,"Orthocladine",3,25,0.594841572
"RIC","HIGH","1457","3/30/24","March","< 1",3,"Orthocladine",4,5,0.227532386
"RIC","HIGH","1457","3/30/24","March","< 1",3,"Oulimnius",2,3,0.2432606
"RIC","HIGH","1457","3/30/24","March","< 1",3,"Prosimulium",3,4,0.159682763
"RIC","HIGH","1457","3/30/24","March","< 1",3,"Rhyacophila",4,5,1.540685437
"RIC","HIGH","1457","3/30/24","March","< 1",4,"Acroneuria",1,2,0.00038
"RIC","HIGH","1457","3/30/24","March","< 1",4,"Acroneuria",2,2,0.00357036439
"RIC","HIGH","1457","3/30/24","March","< 1",4,"Amphinemura",2,1,0.031450259
"RIC","HIGH","1457","3/30/24","March","< 1",4,"Amphinemura",4,1,0.2472797
"RIC","HIGH","1457","3/30/24","March","< 1",4,"Chelifera",3,1,0.073929356
"RIC","HIGH","1457","3/30/24","March","< 1",4,"Isoperla",2,5,0.315578736
"RIC","HIGH","1457","3/30/24","March","< 1",4,"Leuctra",2,11,0.213544676
"RIC","HIGH","1457","3/30/24","March","< 1",4,"Leuctra",3,7,0.405120253
"RIC","HIGH","1457","3/30/24","March","< 1",4,"Leuctra",4,1,0.125623495
"RIC","HIGH","1457","3/30/24","March","< 1",4,"Orthocladine",2,6,0.057240426
"RIC","HIGH","1457","3/30/24","March","< 1",4,"Orthocladine",3,3,0.071380989
"RIC","HIGH","1457","3/30/24","March","< 1",4,"Orthocladine",4,2,0.091012954
"RIC","HIGH","1457","3/30/24","March","< 1",4,"Orthocladine",6,1,0.113496616
"RIC","HIGH","1457","3/30/24","March","< 1",4,"Oulimnius",1,1,0.0138
"RIC","HIGH","1457","3/30/24","March","< 1",4,"Oulimnius",3,3,0.685408874
"RIC","HIGH","1457","3/30/24","March","< 1",4,"Stenelmis",2,2,1.24714705
"RIC","HIGH","1457","3/30/24","March","< 1",4,"Tanypodinae",3,1,0.003802506
"RIC","HIGH","1457","3/30/24","March","< 1",4,"Tanytarsini",2,1,0.005300292
"RIC","HIGH","1457","3/30/24","March","< 1",5,"Acroneuria",2,6,0.01071109318
"RIC","HIGH","1457","3/30/24","March","< 1",5,"Acroneuria",3,3,0.01985778256
"RIC","HIGH","1457","3/30/24","March","< 1",5,"Amphinemura",2,3,0.094350777
"RIC","HIGH","1457","3/30/24","March","< 1",5,"Amphinemura",3,16,1.681185775
"RIC","HIGH","1457","3/30/24","March","< 1",5,"Amphinemura",4,5,1.236398501
"RIC","HIGH","1457","3/30/24","March","< 1",5,"Chelifera",3,2,0.147858712
"RIC","HIGH","1457","3/30/24","March","< 1",5,"Diplectrona",4,3,0.555538948
"RIC","HIGH","1457","3/30/24","March","< 1",5,"Diplectrona",5,2,0.664549732
"RIC","HIGH","1457","3/30/24","March","< 1",5,"Leuctra",3,19,1.099612115
"RIC","HIGH","1457","3/30/24","March","< 1",5,"Leuctra",4,5,0.628117474
"RIC","HIGH","1457","3/30/24","March","< 1",5,"Optioservus",3,3,0.302318536
"RIC","HIGH","1457","3/30/24","March","< 1",5,"Optioservus",4,1,0.236135989
"RIC","HIGH","1457","3/30/24","March","< 1",5,"Orthocladine",2,4,0.038160284
"RIC","HIGH","1457","3/30/24","March","< 1",5,"Orthocladine",3,15,0.356904943
"RIC","HIGH","1457","3/30/24","March","< 1",5,"Orthocladine",4,1,0.045506477
"EAS","REF","25","4/21/24","April","< 1",1,"Amphinemura",3,1,0.105074111
"EAS","REF","25","4/21/24","April","< 1",1,"Amphinemura",4,1,0.2472797
"EAS","REF","25","4/21/24","April","< 1",1,"Optioservus",4,1,0.236135989
"EAS","REF","25","4/21/24","April","< 1",1,"Orthocladine",2,7,0.066780497
"EAS","REF","25","4/21/24","April","< 1",1,"Orthocladine",3,2,0.047587326
"EAS","REF","25","4/21/24","April","< 1",1,"Orthocladine",4,1,0.045506477
"EAS","REF","25","4/21/24","April","< 1",1,"Paracapnia",2,1,0.022424439
"EAS","REF","25","4/21/24","April","< 1",1,"Paraleptophlebia",3,2,0.01875225126
"EAS","REF","25","4/21/24","April","< 1",1,"Tallaperla",1,1,0.0194
"EAS","REF","25","4/21/24","April","< 1",1,"Tallaperla",2,2,0.280330469
"EAS","REF","25","4/21/24","April","< 1",2,"Acroneuria",2,4,0.00714072878
"EAS","REF","25","4/21/24","April","< 1",2,"Amphinemura",2,2,0.062900518
"EAS","REF","25","4/21/24","April","< 1",2,"Amphinemura",3,1,0.105074111
"EAS","REF","25","4/21/24","April","< 1",2,"Leuctra",1,4,0.012
"EAS","REF","25","4/21/24","April","< 1",2,"Leuctra",2,16,0.310610438
"EAS","REF","25","4/21/24","April","< 1",2,"Leuctra",3,2,0.115748644
"EAS","REF","25","4/21/24","April","< 1",2,"Optioservus",3,6,0.604637072
"EAS","REF","25","4/21/24","April","< 1",2,"Optioservus",4,2,0.472271977
"EAS","REF","25","4/21/24","April","< 1",2,"Optioservus",5,1,0.45710484
"EAS","REF","25","4/21/24","April","< 1",2,"Orthocladine",2,8,0.076320568
"EAS","REF","25","4/21/24","April","< 1",2,"Orthocladine",3,45,1.070714829
"EAS","REF","25","4/21/24","April","< 1",2,"Orthocladine",4,3,0.136519431
"EAS","REF","25","4/21/24","April","< 1",2,"Oulimnius",2,2,0.162173734
"EAS","REF","25","4/21/24","April","< 1",2,"Paraleptophlebia",2,8,0.02297624804
"EAS","REF","25","4/21/24","April","< 1",2,"Paraleptophlebia",3,4,0.03750450253
"EAS","REF","25","4/21/24","April","< 1",2,"Paraleptophlebia",4,1,0.02170674235
"EAS","REF","25","4/21/24","April","< 1",2,"Probezzia",7,1,0.3467276304
"EAS","REF","25","4/21/24","April","< 1",2,"Prosimulium",3,4,0.159682763
"EAS","REF","25","4/21/24","April","< 1",2,"Rhyacophila",5,1,0.535896358
"EAS","REF","25","4/21/24","April","< 1",2,"Stenonema",2,2,0.156940284
"EAS","REF","25","4/21/24","April","< 1",2,"Stenonema",4,1,0.481059623
"EAS","REF","25","4/21/24","April","< 1",2,"Tallaperla",1,4,0.0776
"EAS","REF","25","4/21/24","April","< 1",2,"Tallaperla",2,30,4.204957031
"EAS","REF","25","4/21/24","April","< 1",3,"Acerpenna",2,1,0.049077825
"EAS","REF","25","4/21/24","April","< 1",3,"Dicranota",3,1,0.048925189
"EAS","REF","25","4/21/24","April","< 1",3,"Leuctra",3,2,0.115748644
"EAS","REF","25","4/21/24","April","< 1",3,"Leuctra",4,1,0.125623495
"EAS","REF","25","4/21/24","April","< 1",3,"Orthocladine",2,7,0.066780497
"EAS","REF","25","4/21/24","April","< 1",3,"Orthocladine",3,1,0.023793663
"EAS","REF","25","4/21/24","April","< 1",3,"Prosimulium",2,1,0.010951332
"EAS","REF","25","4/21/24","April","< 1",3,"Stenonema",3,1,0.2266518
"EAS","REF","25","4/21/24","April","< 1",3,"Tallaperla",1,7,0.1358
"EAS","REF","25","4/21/24","April","< 1",3,"Tallaperla",2,1,0.140165234
"EAS","REF","25","4/21/24","April","< 1",4,"Acerpenna",1,3,0.0228
"EAS","REF","25","4/21/24","April","< 1",4,"Acerpenna",2,6,0.294466952
"EAS","REF","25","4/21/24","April","< 1",4,"Acerpenna",3,4,0.5845301
"EAS","REF","25","4/21/24","April","< 1",4,"Acroneuria",2,2,0.00357036439
"EAS","REF","25","4/21/24","April","< 1",4,"Acroneuria",3,7,0.04633482597
"EAS","REF","25","4/21/24","April","< 1",4,"Chelifera",3,1,0.073929356
"EAS","REF","25","4/21/24","April","< 1",4,"Dolophilodes",3,1,0.09039452
"EAS","REF","25","4/21/24","April","< 1",4,"Ectopria",2,3,0.374698505
"EAS","REF","25","4/21/24","April","< 1",4,"Leuctra",3,4,0.231497287
"EAS","REF","25","4/21/24","April","< 1",4,"Leuctra",4,3,0.376870485
"EAS","REF","25","4/21/24","April","< 1",4,"Neophylax",3,1,0.11219969
"EAS","REF","25","4/21/24","April","< 1",4,"Optioservus",2,1,0.030346834
"EAS","REF","25","4/21/24","April","< 1",4,"Optioservus",3,6,0.604637072
"EAS","REF","25","4/21/24","April","< 1",4,"Optioservus",4,1,0.236135989
"EAS","REF","25","4/21/24","April","< 1",4,"Orthocladine",1,3,0.006
"EAS","REF","25","4/21/24","April","< 1",4,"Orthocladine",2,4,0.038160284
"EAS","REF","25","4/21/24","April","< 1",4,"Orthocladine",3,8,0.190349303
"EAS","REF","25","4/21/24","April","< 1",4,"Orthocladine",4,1,0.045506477
"EAS","REF","25","4/21/24","April","< 1",4,"Paraleptophlebia",3,1,0.00937612563
"EAS","REF","25","4/21/24","April","< 1",4,"Paraleptophlebia",4,1,0.02170674235
"EAS","REF","25","4/21/24","April","< 1",4,"Prostoia",3,1,0.099225422
"EAS","REF","25","4/21/24","April","< 1",4,"Stenonema",3,5,1.133258999
"EAS","REF","25","4/21/24","April","< 1",4,"Tallaperla",1,4,0.0776
"EAS","REF","25","4/21/24","April","< 1",4,"Tallaperla",2,14,1.962313281
"EAS","REF","25","4/21/24","April","< 1",4,"Tallaperla",3,2,0.891371338
"EAS","REF","25","4/21/24","April","< 1",4,"Tanypodinae",3,1,0.003802506
"EAS","REF","25","4/21/24","April","< 1",5,"Acerpenna",1,2,0.0152
"EAS","REF","25","4/21/24","April","< 1",5,"Acerpenna",2,5,0.245389127
"EAS","REF","25","4/21/24","April","< 1",5,"Acerpenna",3,1,0.146132525
"EAS","REF","25","4/21/24","April","< 1",5,"Acroneuria",2,1,0.0017851822
"EAS","REF","25","4/21/24","April","< 1",5,"Leuctra",2,3,0.058239457
"EAS","REF","25","4/21/24","April","< 1",5,"Leuctra",3,8,0.462994575
"EAS","REF","25","4/21/24","April","< 1",5,"Leuctra",4,1,0.125623495
"EAS","REF","25","4/21/24","April","< 1",5,"Optioservus",2,3,0.091040503
"EAS","REF","25","4/21/24","April","< 1",5,"Orthocladine",1,5,0.01
"EAS","REF","25","4/21/24","April","< 1",5,"Orthocladine",2,16,0.152641136
"EAS","REF","25","4/21/24","April","< 1",5,"Orthocladine",3,11,0.261730292
"EAS","REF","25","4/21/24","April","< 1",5,"Orthocladine",4,4,0.182025909
"EAS","REF","25","4/21/24","April","< 1",5,"Oulimnius",2,1,0.081086867
"EAS","REF","25","4/21/24","April","< 1",5,"Paraleptophlebia",3,1,0.00937612563
"EAS","REF","25","4/21/24","April","< 1",5,"Stenonema",2,2,0.156940284
"EAS","REF","25","4/21/24","April","< 1",5,"Stenonema",3,2,0.4533036
"EAS","REF","25","4/21/24","April","< 1",5,"Tallaperla",2,1,0.140165234
"FRY","MID","402","4/21/24","April","< 1",1,"Acentrella",1,1,0.00962
"FRY","MID","402","4/21/24","April","< 1",1,"Acentrella",2,3,0.194146164
"FRY","MID","402","4/21/24","April","< 1",1,"Acentrella",3,6,1.184158326
"FRY","MID","402","4/21/24","April","< 1",1,"Acentrella",4,1,0.435351503
"FRY","MID","402","4/21/24","April","< 1",1,"Acroneuria",2,5,0.00892591098
"FRY","MID","402","4/21/24","April","< 1",1,"Acroneuria",3,2,0.01323852171
"FRY","MID","402","4/21/24","April","< 1",1,"Amphinemura",3,1,0.105074111
"FRY","MID","402","4/21/24","April","< 1",1,"Amphinemura",4,4,0.989118801
"FRY","MID","402","4/21/24","April","< 1",1,"Dolophilodes",3,1,0.09039452
"FRY","MID","402","4/21/24","April","< 1",1,"Leuctra",2,9,0.174718371
"FRY","MID","402","4/21/24","April","< 1",1,"Leuctra",3,175,10.12800632
"FRY","MID","402","4/21/24","April","< 1",1,"Leuctra",4,12,1.507481938
"FRY","MID","402","4/21/24","April","< 1",1,"Optioservus",2,3,0.091040503
"FRY","MID","402","4/21/24","April","< 1",1,"Optioservus",3,4,0.403091381
"FRY","MID","402","4/21/24","April","< 1",1,"Orthocladine",2,6,0.057240426
"FRY","MID","402","4/21/24","April","< 1",1,"Orthocladine",3,13,0.309317617
"FRY","MID","402","4/21/24","April","< 1",1,"Orthocladine",5,2,0.150500652
"FRY","MID","402","4/21/24","April","< 1",1,"Stenonema",2,3,0.235410426
"FRY","MID","402","4/21/24","April","< 1",1,"Tanypodinae",2,2,0.007603161
"FRY","MID","402","4/21/24","April","< 1",2,"Acentrella",1,5,0.0481
"FRY","MID","402","4/21/24","April","< 1",2,"Acentrella",3,13,2.565676373
"FRY","MID","402","4/21/24","April","< 1",2,"Acentrella",4,3,1.306054509
"FRY","MID","402","4/21/24","April","< 1",2,"Acroneuria",2,5,0.00892591098
"FRY","MID","402","4/21/24","April","< 1",2,"Acroneuria",3,2,0.01323852171
"FRY","MID","402","4/21/24","April","< 1",2,"Amphinemura",2,1,0.031450259
"FRY","MID","402","4/21/24","April","< 1",2,"Amphinemura",3,3,0.315222333
"FRY","MID","402","4/21/24","April","< 1",2,"Amphinemura",4,2,0.4945594
"FRY","MID","402","4/21/24","April","< 1",2,"Diplectrona",5,1,0.332274866
"FRY","MID","402","4/21/24","April","< 1",2,"Hydropsyche",2,3,0.108342821
"FRY","MID","402","4/21/24","April","< 1",2,"Hydropsyche",3,12,1.361889418
"FRY","MID","402","4/21/24","April","< 1",2,"Leuctra",2,9,0.174718371
"FRY","MID","402","4/21/24","April","< 1",2,"Leuctra",3,72,4.166951171
"FRY","MID","402","4/21/24","April","< 1",2,"Leuctra",4,8,1.004987959
"FRY","MID","402","4/21/24","April","< 1",2,"Orthocladine",2,5,0.047700355
"FRY","MID","402","4/21/24","April","< 1",2,"Orthocladine",3,22,0.523460583
"FRY","MID","402","4/21/24","April","< 1",2,"Paraleptophlebia",4,1,0.02170674235
"FRY","MID","402","4/21/24","April","< 1",2,"Stenonema",3,2,0.4533036
"FRY","MID","402","4/21/24","April","< 1",2,"Tanypodinae",2,3,0.011404742
"FRY","MID","402","4/21/24","April","< 1",2,"Tanypodinae",3,1,0.003802506
"FRY","MID","402","4/21/24","April","< 1",2,"Tanypodinae",4,2,0.007606324
"FRY","MID","402","4/21/24","April","< 1",3,"Acroneuria",2,1,0.0017851822
"FRY","MID","402","4/21/24","April","< 1",3,"Acroneuria",3,2,0.01323852171
"FRY","MID","402","4/21/24","April","< 1",3,"Amphinemura",3,1,0.105074111
"FRY","MID","402","4/21/24","April","< 1",3,"Leuctra",2,3,0.058239457
"FRY","MID","402","4/21/24","April","< 1",3,"Leuctra",3,8,0.462994575
"FRY","MID","402","4/21/24","April","< 1",3,"Leuctra",5,3,0.687492083
"FRY","MID","402","4/21/24","April","< 1",3,"Optioservus",2,4,0.121387337
"FRY","MID","402","4/21/24","April","< 1",3,"Optioservus",3,1,0.100772845
"FRY","MID","402","4/21/24","April","< 1",3,"Orthocladine",2,8,0.076320568
"FRY","MID","402","4/21/24","April","< 1",3,"Orthocladine",3,4,0.095174651
"FRY","MID","402","4/21/24","April","< 1",3,"Orthocladine",4,2,0.091012954
"FRY","MID","402","4/21/24","April","< 1",3,"Paraleptophlebia",3,1,0.00937612563
"FRY","MID","402","4/21/24","April","< 1",3,"Stenonema",2,1,0.078470142
"FRY","MID","402","4/21/24","April","< 1",4,"Acentrella",1,2,0.01924
"FRY","MID","402","4/21/24","April","< 1",4,"Acentrella",2,16,1.03544621
"FRY","MID","402","4/21/24","April","< 1",4,"Acentrella",3,10,1.97359721
"FRY","MID","402","4/21/24","April","< 1",4,"Acroneuria",2,4,0.00714072878
"FRY","MID","402","4/21/24","April","< 1",4,"Acroneuria",3,1,0.00661926085
