"Site","SC.Category","SC.Level","Sample.Date","Sample.Month","Fraction","Replicate","Genus","Length","Abundance","Biomass"
"HCN","REF","78","5/23/24","May","> 1",5,"Diplectrona",17,1,8.202991358
"HCN","REF","78","5/23/24","May","> 1",5,"Dolophilodes",6,1,0.638332107
"HCN","REF","78","5/23/24","May","> 1",5,"Dolophilodes",8,3,4.310177755
"HCN","REF","78","5/23/24","May","> 1",5,"Dolophilodes",10,2,5.391258536
"HCN","REF","78","5/23/24","May","> 1",5,"Dolophilodes",11,1,3.526854435
"HCN","REF","78","5/23/24","May","> 1",5,"Ectopria",3,1,0.409573645
"HCN","REF","78","5/23/24","May","> 1",5,"Hexatoma",5,1,0.274015684
"HCN","REF","78","5/23/24","May","> 1",5,"Hexatoma",10,1,1.656720669
"HCN","REF","78","5/23/24","May","> 1",5,"Hexatoma",13,1,3.273755439
"HCN","REF","78","5/23/24","May","> 1",5,"Hydropsyche",6,2,1.607308727
"HCN","REF","78","5/23/24","May","> 1",5,"Isonychia",2,1,0.027843491
"HCN","REF","78","5/23/24","May","> 1",5,"Isonychia",7,1,1.471591215
"HCN","REF","78","5/23/24","May","> 1",5,"Leuctra",3,14,0.810240505
"HCN","REF","78","5/23/24","May","> 1",5,"Leuctra",4,39,4.8993163
"HCN","REF","78","5/23/24","May","> 1",5,"Leuctra",5,82,18.79145026
"HCN","REF","78","5/23/24","May","> 1",5,"Leuctra",6,50,18.72538379
"HCN","REF","78","5/23/24","May","> 1",5,"Leuctra",7,16,9.076854151
"HCN","REF","78","5/23/24","May","> 1",5,"Orthocladine",4,3,0.136519431
"HCN","REF","78","5/23/24","May","> 1",5,"Orthocladine",5,8,0.602002608
"HCN","REF","78","5/23/24","May","> 1",5,"Orthocladine",6,3,0.340489849
"HCN","REF","78","5/23/24","May","> 1",5,"Oulimnius",3,1,0.228469625
"HCN","REF","78","5/23/24","May","> 1",5,"Paraleptophlebia",5,1,0.4162728336
"HCN","REF","78","5/23/24","May","> 1",5,"Paraleptophlebia",6,1,0.7086453558
"HCN","REF","78","5/23/24","May","> 1",5,"Simulium",5,1,0.366495624
"HCN","REF","78","5/23/24","May","> 1",5,"Stenelmis",4,1,3.503098566
"HCN","REF","78","5/23/24","May","> 1",5,"Stenonema",5,3,2.58724023
"HCN","REF","78","5/23/24","May","> 1",5,"Stenonema",9,1,4.01336237
"HCN","REF","78","5/23/24","May","> 1",5,"Stenonema",10,1,5.287008025
"HCN","REF","78","5/23/24","May","> 1",5,"Stenonema",11,3,20.35234654
"HCN","REF","78","5/23/24","May","> 1",5,"Stenonema",12,1,8.518205425
"HCN","REF","78","5/23/24","May","> 1",5,"Stenonema",14,1,12.74914061
"HCN","REF","78","5/23/24","May","> 1",5,"Stenonema",15,1,15.27090247
"HCN","REF","78","5/23/24","May","> 1",5,"Tanypodinae",4,2,0.007606324
"HCN","REF","78","5/23/24","May","> 1",5,"Tanypodinae",5,4,0.015214685
"HCN","REF","78","5/23/24","May","> 1",5,"Tanypodinae",6,2,0.007608175
"HCN","REF","78","5/23/24","May","> 1",5,"Tanypodinae",7,3,0.011413318
"HCN","REF","78","5/23/24","May","> 1",5,"Tanytarsini",3,1,0.016020526
"FRY","MID","402","5/24/24","May","> 1",1,"Acroneuria",2,1,0.017851822
"FRY","MID","402","5/24/24","May","> 1",1,"Acroneuria",3,2,0.1323852171
"FRY","MID","402","5/24/24","May","> 1",1,"Acroneuria",4,3,0.5031908643
"FRY","MID","402","5/24/24","May","> 1",1,"Acroneuria",5,4,1.380017667
"FRY","MID","402","5/24/24","May","> 1",1,"Acroneuria",6,1,0.621925612
"FRY","MID","402","5/24/24","May","> 1",1,"Acroneuria",7,1,1.023553308
"FRY","MID","402","5/24/24","May","> 1",1,"Acroneuria",8,1,1.575942758
"FRY","MID","402","5/24/24","May","> 1",1,"Acroneuria",9,2,4.612064657
"FRY","MID","402","5/24/24","May","> 1",1,"Acroneuria",31,1,125.5551686
"FRY","MID","402","5/24/24","May","> 1",1,"Amphinemura",3,1,0.105074111
"FRY","MID","402","5/24/24","May","> 1",1,"Amphinemura",4,2,0.4945594
"FRY","MID","402","5/24/24","May","> 1",1,"Amphinemura",5,2,0.96056277
"FRY","MID","402","5/24/24","May","> 1",1,"Amphinemura",6,1,0.826152005
"FRY","MID","402","5/24/24","May","> 1",1,"Attenella",4,2,1.034074781
"FRY","MID","402","5/24/24","May","> 1",1,"Attenella",5,1,0.98755431
"FRY","MID","402","5/24/24","May","> 1",1,"Attenella",7,1,2.620187028
"FRY","MID","402","5/24/24","May","> 1",1,"Attenella",8,4,15.43721418
"FRY","MID","402","5/24/24","May","> 1",1,"Baetis",5,2,1.155505108
"FRY","MID","402","5/24/24","May","> 1",1,"Baetis",6,3,2.830999951
"FRY","MID","402","5/24/24","May","> 1",1,"Baetis",7,1,1.428803212
"FRY","MID","402","5/24/24","May","> 1",1,"Chelifera",5,3,0.860887908
"FRY","MID","402","5/24/24","May","> 1",1,"Diplectrona",3,2,0.174294532
"FRY","MID","402","5/24/24","May","> 1",1,"Diplectrona",4,1,0.185179649
"FRY","MID","402","5/24/24","May","> 1",1,"Diplectrona",12,3,9.880347046
"FRY","MID","402","5/24/24","May","> 1",1,"Diplectrona",14,1,4.932323276
"FRY","MID","402","5/24/24","May","> 1",1,"Diplectrona",15,3,17.72868132
"FRY","MID","402","5/24/24","May","> 1",1,"Diplectrona",16,9,62.98439238
"FRY","MID","402","5/24/24","May","> 1",1,"Diplectrona",17,10,82.02991358
"FRY","MID","402","5/24/24","May","> 1",1,"Diplectrona",18,4,38.11272794
"FRY","MID","402","5/24/24","May","> 1",1,"Diplectrona",19,1,10.97818423
"FRY","MID","402","5/24/24","May","> 1",1,"Diplectrona",20,3,37.67176111
"FRY","MID","402","5/24/24","May","> 1",1,"Dolophilodes",4,2,0.40691091
"FRY","MID","402","5/24/24","May","> 1",1,"Dolophilodes",5,1,0.38172937
"FRY","MID","402","5/24/24","May","> 1",1,"Dolophilodes",6,2,1.276664214
"FRY","MID","402","5/24/24","May","> 1",1,"Dolophilodes",8,1,1.436725918
"FRY","MID","402","5/24/24","May","> 1",1,"Dolophilodes",10,1,2.695629268
"FRY","MID","402","5/24/24","May","> 1",1,"Ectopria",3,1,0.409573645
"FRY","MID","402","5/24/24","May","> 1",1,"Epeorus",2,1,0.076847965
"FRY","MID","402","5/24/24","May","> 1",1,"Glossosoma",5,1,0.960313866
"FRY","MID","402","5/24/24","May","> 1",1,"Glossosoma",6,1,1.62588056
"FRY","MID","402","5/24/24","May","> 1",1,"Isoperla",7,1,1.763074201
"FRY","MID","402","5/24/24","May","> 1",1,"Isoperla",9,1,3.438559868
"FRY","MID","402","5/24/24","May","> 1",1,"Leuctra",2,3,0.058239457
"FRY","MID","402","5/24/24","May","> 1",1,"Leuctra",3,27,1.562606689
"FRY","MID","402","5/24/24","May","> 1",1,"Leuctra",4,46,5.778680764
"FRY","MID","402","5/24/24","May","> 1",1,"Leuctra",5,37,8.47906902
"FRY","MID","402","5/24/24","May","> 1",1,"Leuctra",6,3,1.123523027
"FRY","MID","402","5/24/24","May","> 1",1,"Orthocladine",2,1,0.009540071
"FRY","MID","402","5/24/24","May","> 1",1,"Orthocladine",3,5,0.118968314
"FRY","MID","402","5/24/24","May","> 1",1,"Orthocladine",4,9,0.409558294
"FRY","MID","402","5/24/24","May","> 1",1,"Orthocladine",5,4,0.301001304
"FRY","MID","402","5/24/24","May","> 1",1,"Orthocladine",6,4,0.453986465
"FRY","MID","402","5/24/24","May","> 1",1,"Orthocladine",7,1,0.160650092
"FRY","MID","402","5/24/24","May","> 1",1,"Orthocladine",8,4,0.868270044
"FRY","MID","402","5/24/24","May","> 1",1,"Orthocladine",9,5,1.415345982
"FRY","MID","402","5/24/24","May","> 1",1,"Orthocladine",10,4,1.435786901
"FRY","MID","402","5/24/24","May","> 1",1,"Oulimnius(A)",3,1,0.06387
"FRY","MID","402","5/24/24","May","> 1",1,"Oulimnius",2,1,0.081086867
"FRY","MID","402","5/24/24","May","> 1",1,"Oulimnius",3,4,0.913878498
"FRY","MID","402","5/24/24","May","> 1",1,"Oulimnius",4,2,0.952910139
"FRY","MID","402","5/24/24","May","> 1",1,"Psephenus",3,2,0.365646397
"FRY","MID","402","5/24/24","May","> 1",1,"Psephenus",5,1,0.797299052
"FRY","MID","402","5/24/24","May","> 1",1,"Psephenus",7,1,2.103334641
"FRY","MID","402","5/24/24","May","> 1",1,"Pteronarcys",30,1,1019.975978
"FRY","MID","402","5/24/24","May","> 1",1,"Pteronarcys",33,1,1337.679689
"FRY","MID","402","5/24/24","May","> 1",1,"Rhyacophila",8,1,1.719089004
"FRY","MID","402","5/24/24","May","> 1",1,"Stenelmis (A)",4,2,1.46566
"FRY","MID","402","5/24/24","May","> 1",1,"Stylogomphus",7,1,2.71225526
"FRY","MID","402","5/24/24","May","> 1",1,"Tanypodinae",3,1,0.003802506
"FRY","MID","402","5/24/24","May","> 1",1,"Tanypodinae",4,1,0.003803162
"FRY","MID","402","5/24/24","May","> 1",1,"Tanypodinae",5,9,0.034233042
"FRY","MID","402","5/24/24","May","> 1",1,"Tanypodinae",6,3,0.011412262
"FRY","MID","402","5/24/24","May","> 1",1,"Tanypodinae",7,4,0.015217757
"FRY","MID","402","5/24/24","May","> 1",1,"Tanypodinae",8,1,0.003804744
"FRY","MID","402","5/24/24","May","> 1",1,"Tipula",50,1,90.52399138
"FRY","MID","402","5/24/24","May","> 1",1,"Tipula",57,1,124.6758238
"FRY","MID","402","5/24/24","May","> 1",2,"Acentrella",3,1,0.197359721
"FRY","MID","402","5/24/24","May","> 1",2,"Acentrella",4,1,0.435351503
"FRY","MID","402","5/24/24","May","> 1",2,"Acerpenna",10,1,3.730899859
"FRY","MID","402","5/24/24","May","> 1",2,"Acroneuria",3,3,0.1985778256
"FRY","MID","402","5/24/24","May","> 1",2,"Acroneuria",4,1,0.1677302881
"FRY","MID","402","5/24/24","May","> 1",2,"Acroneuria",8,1,1.575942758
"FRY","MID","402","5/24/24","May","> 1",2,"Baetis",3,1,0.146132525
"FRY","MID","402","5/24/24","May","> 1",2,"Chelifera",5,1,0.286962636
"FRY","MID","402","5/24/24","May","> 1",2,"Cheumatopsyche",7,1,0.80232984
"FRY","MID","402","5/24/24","May","> 1",2,"Cheumatopsyche",13,1,4.06188537
"FRY","MID","402","5/24/24","May","> 1",2,"Diplectrona",8,2,2.276784057
"FRY","MID","402","5/24/24","May","> 1",2,"Diplectrona",11,4,10.4882953
"FRY","MID","402","5/24/24","May","> 1",2,"Leuctra",4,74,9.29613862
"FRY","MID","402","5/24/24","May","> 1",2,"Leuctra",5,14,3.208296386
"FRY","MID","402","5/24/24","May","> 1",2,"Optioservus(A)",3,1,0.45238
"FRY","MID","402","5/24/24","May","> 1",2,"Optioservus",3,8,0.806182762
"FRY","MID","402","5/24/24","May","> 1",2,"Orthocladine",4,2,0.091012954
"FRY","MID","402","5/24/24","May","> 1",2,"Orthocladine",5,5,0.37625163
"FRY","MID","402","5/24/24","May","> 1",2,"Orthocladine",8,4,0.868270044
"FRY","MID","402","5/24/24","May","> 1",2,"Psephenus",4,2,0.838030212
"FRY","MID","402","5/24/24","May","> 1",2,"Pteronarcys",9,1,33.18943913
"FRY","MID","402","5/24/24","May","> 1",2,"Rhyacophila",4,2,0.616274175
"FRY","MID","402","5/24/24","May","> 1",3,"Acentrella",4,1,0.435351503
"FRY","MID","402","5/24/24","May","> 1",3,"Acroneuria",2,2,0.0357036439
"FRY","MID","402","5/24/24","May","> 1",3,"Acroneuria",3,3,0.1985778256
"FRY","MID","402","5/24/24","May","> 1",3,"Acroneuria",6,1,0.621925612
"FRY","MID","402","5/24/24","May","> 1",3,"Acroneuria",22,2,82.88838941
"FRY","MID","402","5/24/24","May","> 1",3,"Attenella",8,1,3.859303546
"FRY","MID","402","5/24/24","May","> 1",3,"Attenella",9,2,10.86128599
"FRY","MID","402","5/24/24","May","> 1",3,"Attenella",10,1,7.371366018
"FRY","MID","402","5/24/24","May","> 1",3,"Baetis",3,1,0.146132525
"FRY","MID","402","5/24/24","May","> 1",3,"Baetis",7,1,1.428803212
"FRY","MID","402","5/24/24","May","> 1",3,"Chelifera",3,1,0.073929356
"FRY","MID","402","5/24/24","May","> 1",3,"Chelifera",5,5,1.434813179
"FRY","MID","402","5/24/24","May","> 1",3,"Chelifera",6,1,0.465641373
"FRY","MID","402","5/24/24","May","> 1",3,"Cheumatopsyche",10,3,6.127979937
"FRY","MID","402","5/24/24","May","> 1",3,"Diplectrona",9,6,9.299566517
"FRY","MID","402","5/24/24","May","> 1",3,"Eurylophella",6,1,0.944727955
"FRY","MID","402","5/24/24","May","> 1",3,"Eurylophella",9,2,5.562471327
"FRY","MID","402","5/24/24","May","> 1",3,"Eurylophella",10,1,3.682052589
"FRY","MID","402","5/24/24","May","> 1",3,"Glossosoma",3,1,0.219641303
"FRY","MID","402","5/24/24","May","> 1",3,"Glossosoma",5,2,1.920627733
"FRY","MID","402","5/24/24","May","> 1",3,"Heptageniidae",3,2,0.4533036
"FRY","MID","402","5/24/24","May","> 1",3,"Hydropsyche",10,2,6.801429046
"FRY","MID","402","5/24/24","May","> 1",3,"Leuctra",4,64,8.039903671
"FRY","MID","402","5/24/24","May","> 1",3,"Leuctra",5,258,59.12431911
"FRY","MID","402","5/24/24","May","> 1",3,"Nigronia",10,2,6.087257664
"FRY","MID","402","5/24/24","May","> 1",3,"Nigronia",13,2,12.3322763
"FRY","MID","402","5/24/24","May","> 1",3,"Nigronia",23,1,28.62867816
"FRY","MID","402","5/24/24","May","> 1",3,"Optioservus",3,8,0.806182762
"FRY","MID","402","5/24/24","May","> 1",3,"Optioservus",4,1,0.236135989
"FRY","MID","402","5/24/24","May","> 1",3,"Orthocladine",5,28,2.107009127
"FRY","MID","402","5/24/24","May","> 1",3,"Orthocladine",6,9,1.021469547
"FRY","MID","402","5/24/24","May","> 1",3,"Orthocladine",7,13,2.088451192
"FRY","MID","402","5/24/24","May","> 1",3,"Psephenus",3,2,0.365646397
"FRY","MID","402","5/24/24","May","> 1",3,"Pteronarcys",7,1,16.23618151
"FRY","MID","402","5/24/24","May","> 1",3,"Pteronarcys",11,1,58.74111194
"FRY","MID","402","5/24/24","May","> 1",3,"Pteronarcys",43,1,2840.519206
"FRY","MID","402","5/24/24","May","> 1",3,"Rhyacophila",4,1,0.308137087
"FRY","MID","402","5/24/24","May","> 1",3,"Rhyacophila",7,3,3.703391185
"FRY","MID","402","5/24/24","May","> 1",3,"Rhyacophila",9,2,4.604543855
"FRY","MID","402","5/24/24","May","> 1",3,"Rhyacophila",10,2,5.979504406
"FRY","MID","402","5/24/24","May","> 1",3,"Rhyacophila",15,1,8.172247615
"FRY","MID","402","5/24/24","May","> 1",3,"Stenonema",3,1,0.2266518
"FRY","MID","402","5/24/24","May","> 1",3,"Tipula",62,1,153.106233
"FRY","MID","402","5/24/24","May","> 1",4,"Acentrella",3,2,0.394719442
"FRY","MID","402","5/24/24","May","> 1",4,"Acroneuria",4,1,0.1677302881
"FRY","MID","402","5/24/24","May","> 1",4,"Attenella",8,1,3.859303546
"FRY","MID","402","5/24/24","May","> 1",4,"Cyrnellus",6,2,1.323698751
"FRY","MID","402","5/24/24","May","> 1",4,"Diplectrona",15,2,11.81912088
"FRY","MID","402","5/24/24","May","> 1",4,"Diplectrona",20,2,25.1145074
"FRY","MID","402","5/24/24","May","> 1",4,"Leuctra",3,2,0.115748644
"FRY","MID","402","5/24/24","May","> 1",4,"Leuctra",4,17,2.135599413
"FRY","MID","402","5/24/24","May","> 1",4,"Leuctra",5,13,2.979132358
"FRY","MID","402","5/24/24","May","> 1",4,"Leuctra",6,2,0.749015352
"FRY","MID","402","5/24/24","May","> 1",4,"Limnophila",10,1,0.650321385
"FRY","MID","402","5/24/24","May","> 1",4,"Optioservus",3,1,0.100772845
"FRY","MID","402","5/24/24","May","> 1",4,"Optioservus",4,1,0.236135989
"FRY","MID","402","5/24/24","May","> 1",4,"Orthocladine",6,1,0.113496616
"FRY","MID","402","5/24/24","May","> 1",4,"Orthocladine",7,1,0.160650092
"FRY","MID","402","5/24/24","May","> 1",4,"Orthocladine",10,1,0.358946725
"FRY","MID","402","5/24/24","May","> 1",4,"Psephenus",4,1,0.419015106
"FRY","MID","402","5/24/24","May","> 1",4,"Stylogomphus",5,1,1.023976281
"FRY","MID","402","5/24/24","May","> 1",4,"Tanypodinae",5,4,0.015214685
"FRY","MID","402","5/24/24","May","> 1",4,"Tanytarsini",4,1,0.035116372
"FRY","MID","402","5/24/24","May","> 1",5,"Acentrella",3,1,0.197359721
"FRY","MID","402","5/24/24","May","> 1",5,"Acroneuria",4,1,0.1677302881
"FRY","MID","402","5/24/24","May","> 1",5,"Attenella",8,1,3.859303546
"FRY","MID","402","5/24/24","May","> 1",5,"Cyrnellus",6,2,1.323698751
"FRY","MID","402","5/24/24","May","> 1",5,"Diplectrona",16,1,6.99826582
"FRY","MID","402","5/24/24","May","> 1",5,"Diplectrona",17,1,8.202991358
"FRY","MID","402","5/24/24","May","> 1",5,"Diplectrona",19,1,10.97818423
"FRY","MID","402","5/24/24","May","> 1",5,"Diplectrona",20,1,12.5572537
"FRY","MID","402","5/24/24","May","> 1",5,"Leuctra",3,1,0.057874322
"FRY","MID","402","5/24/24","May","> 1",5,"Leuctra",4,16,2.009975918
"FRY","MID","402","5/24/24","May","> 1",5,"Leuctra",5,16,3.666624441
"FRY","MID","402","5/24/24","May","> 1",5,"Leuctra",6,2,0.749015352
"FRY","MID","402","5/24/24","May","> 1",5,"Limnophila",10,1,0.650321385
"FRY","MID","402","5/24/24","May","> 1",5,"Orthocladine",6,1,0.113496616
"FRY","MID","402","5/24/24","May","> 1",5,"Orthocladine",8,1,0.217067511
"FRY","MID","402","5/24/24","May","> 1",5,"Orthocladine",10,1,0.358946725
"FRY","MID","402","5/24/24","May","> 1",5,"Orthocladine",11,1,0.444968336
"FRY","MID","402","5/24/24","May","> 1",5,"Oulimnius",3,1,0.228469625
"FRY","MID","402","5/24/24","May","> 1",5,"Oulimnius",4,2,0.952910139
"FRY","MID","402","5/24/24","May","> 1",5,"Psephenus",4,1,0.419015106
"FRY","MID","402","5/24/24","May","> 1",5,"Stylogomphus",5,1,1.023976281
"FRY","MID","402","5/24/24","May","> 1",5,"Tanypodinae",5,4,0.015214685
"FRY","MID","402","5/24/24","May","> 1",5,"Tanytarsini",4,1,0.035116372
"HUR","MID","387","5/23/24","May","> 1",1,"Leuctra",3,1,0.057874322
"HUR","MID","387","5/23/24","May","> 1",1,"Leuctra",4,5,0.628117474
"HUR","MID","387","5/23/24","May","> 1",1,"Leuctra",5,1,0.229164028
"HUR","MID","387","5/23/24","May","> 1",2,"Leuctra",3,1,0.057874322
"HUR","MID","387","5/23/24","May","> 1",2,"Leuctra",4,2,0.25124699
"HUR","MID","387","5/23/24","May","> 1",3,"Acroneuria",2,1,0.017851822
"HUR","MID","387","5/23/24","May","> 1",3,"Acroneuria",3,1,0.0661926085
"HUR","MID","387","5/23/24","May","> 1",3,"Attenella",6,1,1.6756627
"HUR","MID","387","5/23/24","May","> 1",3,"Attenella",7,1,2.620187028
"HUR","MID","387","5/23/24","May","> 1",3,"Hexatoma",5,1,0.274015684
"HUR","MID","387","5/23/24","May","> 1",3,"Isoperla",5,1,0.72087883
"HUR","MID","387","5/23/24","May","> 1",3,"Leuctra",3,14,0.810240505
"HUR","MID","387","5/23/24","May","> 1",3,"Leuctra",4,18,2.261222907
"HUR","MID","387","5/23/24","May","> 1",3,"Leuctra",5,8,1.833312221
"HUR","MID","387","5/23/24","May","> 1",3,"Leuctra",6,2,0.749015352
"HUR","MID","387","5/23/24","May","> 1",3,"Orthocladine",3,2,0.047587326
"HUR","MID","387","5/23/24","May","> 1",3,"Orthocladine",4,2,0.091012954
"HUR","MID","387","5/23/24","May","> 1",3,"Tanypodinae",3,1,0.003802506
"HUR","MID","387","5/23/24","May","> 1",4,"Leuctra",4,1,0.125623495
"HUR","MID","387","5/23/24","May","> 1",4,"Leuctra",5,1,0.229164028
"HUR","MID","387","5/23/24","May","> 1",4,"Leuctra",6,1,0.374507676
"HUR","MID","387","5/23/24","May","> 1",4,"Orthocladine",6,1,0.113496616
"HUR","MID","387","5/23/24","May","> 1",5,"Acroneuria",3,1,0.0661926085
"HUR","MID","387","5/23/24","May","> 1",5,"Acroneuria",10,1,3.241556539
"HUR","MID","387","5/23/24","May","> 1",5,"Acroneuria",11,1,4.410976656
"HUR","MID","387","5/23/24","May","> 1",5,"Attenella",6,1,1.6756627
"HUR","MID","387","5/23/24","May","> 1",5,"Attenella",7,2,5.240374057
"HUR","MID","387","5/23/24","May","> 1",5,"Baetis",6,2,1.8873333
"HUR","MID","387","5/23/24","May","> 1",5,"Baetis",7,2,2.857606425
"HUR","MID","387","5/23/24","May","> 1",5,"Baetis",9,1,2.809830907
"HUR","MID","387","5/23/24","May","> 1",5,"Chelifera",4,1,0.158682586
"HUR","MID","387","5/23/24","May","> 1",5,"Diplectrona",12,1,3.293449015
"HUR","MID","387","5/23/24","May","> 1",5,"Diplectrona",16,2,13.99653164
"HUR","MID","387","5/23/24","May","> 1",5,"Diplectrona",17,1,8.202991358
"HUR","MID","387","5/23/24","May","> 1",5,"Dolophilodes",7,1,0.985908557
"HUR","MID","387","5/23/24","May","> 1",5,"Dolophilodes",10,1,2.695629268
"HUR","MID","387","5/23/24","May","> 1",5,"Ectopria",2,1,0.124899502
"HUR","MID","387","5/23/24","May","> 1",5,"Ectopria",3,1,0.409573645
"HUR","MID","387","5/23/24","May","> 1",5,"Hexatoma",6,1,0.439875665
"HUR","MID","387","5/23/24","May","> 1",5,"Leuctra",3,5,0.289371609
"HUR","MID","387","5/23/24","May","> 1",5,"Leuctra",4,11,1.381858443
"HUR","MID","387","5/23/24","May","> 1",5,"Leuctra",5,12,2.749968331
"HUR","MID","387","5/23/24","May","> 1",5,"Leuctra",6,3,1.123523027
"HUR","MID","387","5/23/24","May","> 1",5,"Tanypodinae",4,1,0.003803162
"RUT","MID","594","5/24/24","May","> 1",1,"Cernotina",8,1,1.370815814
"RUT","MID","594","5/24/24","May","> 1",1,"Leuctra",3,1,0.057874322
"RUT","MID","594","5/24/24","May","> 1",1,"Leuctra",4,3,0.376870485
"RUT","MID","594","5/24/24","May","> 1",1,"Leuctra",5,1,0.229164028
"RUT","MID","594","5/24/24","May","> 1",1,"Oulimnius",3,1,0.228469625
"RUT","MID","594","5/24/24","May","> 1",1,"Stylogomphus",6,1,1.735879619
"RUT","MID","594","5/24/24","May","> 1",2,"Acroneuria",4,1,0.1677302881
"RUT","MID","594","5/24/24","May","> 1",2,"Baetis",4,1,0.316925387
"RUT","MID","594","5/24/24","May","> 1",2,"Baetis",5,1,0.577752554
"RUT","MID","594","5/24/24","May","> 1",2,"Baetis",7,1,1.428803212
"RUT","MID","594","5/24/24","May","> 1",2,"Diplectrona",14,1,4.932323276
"RUT","MID","594","5/24/24","May","> 1",2,"Diplectrona",16,1,6.99826582
"RUT","MID","594","5/24/24","May","> 1",2,"Leuctra",3,10,0.578743218
"RUT","MID","594","5/24/24","May","> 1",2,"Leuctra",4,31,3.894328341
"RUT","MID","594","5/24/24","May","> 1",2,"Leuctra",5,20,4.583280551
"RUT","MID","594","5/24/24","May","> 1",2,"Leuctra",6,3,1.123523027
"RUT","MID","594","5/24/24","May","> 1",2,"Oulimnius",4,1,0.47645507
"RUT","MID","594","5/24/24","May","> 1",2,"Prosimulium",2,1,0.010951332
"RUT","MID","594","5/24/24","May","> 1",2,"Rhyacophila",5,1,0.535896358
"RUT","MID","594","5/24/24","May","> 1",3,"Acroneuria",12,1,5.843423842
"RUT","MID","594","5/24/24","May","> 1",3,"Chelifera",5,2,0.573925272
"RUT","MID","594","5/24/24","May","> 1",3,"Diplectrona",15,1,5.90956044
"RUT","MID","594","5/24/24","May","> 1",3,"Diplectrona",16,1,6.99826582
"RUT","MID","594","5/24/24","May","> 1",3,"Diplectrona",18,1,9.528181984
"RUT","MID","594","5/24/24","May","> 1",3,"Ectopria",3,1,0.409573645
"RUT","MID","594","5/24/24","May","> 1",3,"Leuctra",3,5,0.289371609
"RUT","MID","594","5/24/24","May","> 1",3,"Leuctra",4,20,2.512469897
"RUT","MID","594","5/24/24","May","> 1",3,"Leuctra",5,20,4.583280551
"RUT","MID","594","5/24/24","May","> 1",3,"Leuctra",6,3,1.123523027
"RUT","MID","594","5/24/24","May","> 1",3,"Leuctra",7,1,0.567303384
"RUT","MID","594","5/24/24","May","> 1",3,"Microvelia",2,1,0.056890322
"RUT","MID","594","5/24/24","May","> 1",3,"Orthocladine",5,1,0.075250326
"RUT","MID","594","5/24/24","May","> 1",3,"Orthocladine",6,1,0.113496616
"RUT","MID","594","5/24/24","May","> 1",3,"Oulimnius",3,2,0.456939249
"RUT","MID","594","5/24/24","May","> 1",3,"Oulimnius",4,2,0.952910139
"RUT","MID","594","5/24/24","May","> 1",4,"Hexatoma",10,1,1.656720669
"RUT","MID","594","5/24/24","May","> 1",4,"Leuctra",3,13,0.752366184
"RUT","MID","594","5/24/24","May","> 1",4,"Leuctra",4,39,4.8993163
"RUT","MID","594","5/24/24","May","> 1",4,"Leuctra",5,18,4.124952496
"RUT","MID","594","5/24/24","May","> 1",4,"Leuctra",6,5,1.872538379
"RUT","MID","594","5/24/24","May","> 1",4,"Leuctra",7,1,0.567303384
"RUT","MID","594","5/24/24","May","> 1",4,"Oulimnius(A)",2,1,0.06387
"RUT","MID","594","5/24/24","May","> 1",4,"Oulimnius",4,1,0.47645507
"RUT","MID","594","5/24/24","May","> 1",4,"Tanypodinae",5,1,0.003803671
"RUT","MID","594","5/24/24","May","> 1",4,"Tanypodinae",7,1,0.003804439
"RUT","MID","594","5/24/24","May","> 1",5,"Leuctra",4,3,0.376870485
"RUT","MID","594","5/24/24","May","> 1",5,"Leuctra",5,4,0.91665611
"RUT","MID","594","5/24/24","May","> 1",5,"Leuctra",6,1,0.374507676
"RUT","MID","594","5/24/24","May","> 1",5,"Orthocladine",4,1,0.045506477
"RUT","MID","594","5/24/24","May","> 1",5,"Oulimnius(A)",3,1,0.06387
"RUT","MID","594","5/24/24","May","> 1",5,"Oulimnius",4,1,0.47645507
"RUT","MID","594","5/24/24","May","> 1",5,"Prosimulium",2,1,0.010951332
"RUT","MID","594","5/24/24","May","> 1",5,"Rhyacophila",5,1,0.535896358
"RUT","MID","594","5/24/24","May","> 1",5,"Simulium",3,2,0.174730753
"RUT","MID","594","5/24/24","May","> 1",5,"Simulium",4,1,0.195903587
"RUT","MID","594","5/24/24","May","> 1",5,"Simulium",5,1,0.366495624
"LLW","HIGH","1119","5/25/24","May","> 1",1,"Acentrella",5,1,0.804160217
"LLW","HIGH","1119","5/25/24","May","> 1",1,"Amphinemura",5,6,2.881688309
"LLW","HIGH","1119","5/25/24","May","> 1",1,"Amphinemura",7,3,3.920558289
"LLW","HIGH","1119","5/25/24","May","> 1",1,"Baetis",4,1,0.316925387
"LLW","HIGH","1119","5/25/24","May","> 1",1,"Cheumatopsyche",12,3,9.880347046
"LLW","HIGH","1119","5/25/24","May","> 1",1,"Cheumatopsyche",14,1,4.932323276
"LLW","HIGH","1119","5/25/24","May","> 1",1,"Cheumatopsyche",15,5,29.5478022
"LLW","HIGH","1119","5/25/24","May","> 1",1,"Dicranota",5,1,0.188168822
"LLW","HIGH","1119","5/25/24","May","> 1",1,"Diplectrona",12,3,9.880347046
"LLW","HIGH","1119","5/25/24","May","> 1",1,"Diplectrona",14,5,24.66161638
"LLW","HIGH","1119","5/25/24","May","> 1",1,"Ectopria",3,1,0.409573645
