"Site","SC.Category","SC.Level","Sample.Date","Sample.Month","Fraction","Replicate","Genus","Length","Abundance","Biomass","Density","Biomass.Area.Corrected"
"LLC","HIGH","1242","5/25/24","May","< 1",2,"Acerpenna",2,2,0.098155651,21.5285252960172,2.11314641550054
"LLC","HIGH","1242","5/25/24","May","< 1",2,"Acerpenna",3,5,0.730662625,53.8213132400431,39.3252220129171
"LLC","HIGH","1242","5/25/24","May","< 1",2,"Acroneuria",2,1,0.017851822,10.7642626480086,0.192161700753498
"LLC","HIGH","1242","5/25/24","May","< 1",2,"Cheumatopsyche",2,2,0.060245507,21.5285252960172,1.29699692142088
"LLC","HIGH","1242","5/25/24","May","< 1",2,"Cheumatopsyche",3,2,0.174294532,21.5285252960172,3.75230424111948
"LLC","HIGH","1242","5/25/24","May","< 1",2,"Cheumatopsyche",4,5,0.925898247,53.8213132400431,49.8330595801938
"LLC","HIGH","1242","5/25/24","May","< 1",2,"Diplectrona",2,2,0.060245507,21.5285252960172,1.29699692142088
"LLC","HIGH","1242","5/25/24","May","< 1",2,"Leuctra",2,1,0.019413152,10.7642626480086,0.208968266953714
"LLC","HIGH","1242","5/25/24","May","< 1",2,"Leuctra",3,4,0.231497287,43.0570505920345,9.96759039827772
"LLC","HIGH","1242","5/25/24","May","< 1",2,"Leuctra",4,2,0.25124699,21.5285252960172,5.40897717976319
"LLC","HIGH","1242","5/25/24","May","< 1",2,"Orthocladine",1,1,0.002,10.7642626480086,0.0215285252960172
"LLC","HIGH","1242","5/25/24","May","< 1",2,"Orthocladine",2,7,0.066780497,75.3498385360603,5.03189966630786
"LLC","HIGH","1242","5/25/24","May","< 1",2,"Orthocladine",3,22,0.523460583,236.813778256189,123.962678428418
"LLC","HIGH","1242","5/25/24","May","< 1",2,"Orthocladine",4,3,0.136519431,32.2927879440258,4.40859303552207
"LLC","HIGH","1242","5/25/24","May","< 1",2,"Prosimulium",1,3,0.0036,32.2927879440258,0.116254036598493
"LLC","HIGH","1242","5/25/24","May","< 1",2,"Prosimulium",2,4,0.043805327,43.0570505920345,1.88612818083961
"LLC","HIGH","1242","5/25/24","May","< 1",2,"Taeniopteryx",2,1,0.043869948,10.7642626480086,0.47222764262648
"LLC","HIGH","1242","5/25/24","May","< 1",3,"Acentrella",2,2,0.129430776,21.5285252960172,2.78645373519914
"LLC","HIGH","1242","5/25/24","May","< 1",3,"Diplectrona",1,4,0.0196,43.0570505920345,0.843918191603875
"LLC","HIGH","1242","5/25/24","May","< 1",3,"Diplectrona",2,5,0.150613768,53.8213132400431,8.10623078579117
"LLC","HIGH","1242","5/25/24","May","< 1",3,"Diplectrona",3,4,0.348589064,43.0570505920345,15.0092169644779
"LLC","HIGH","1242","5/25/24","May","< 1",3,"Diplectrona",4,7,1.296257545,75.3498385360603,97.6727967168999
"LLC","HIGH","1242","5/25/24","May","< 1",3,"Diplectrona",5,3,0.996824598,32.2927879440258,32.1902453606028
"LLC","HIGH","1242","5/25/24","May","< 1",3,"Glossosoma",4,1,0.504123662,10.7642626480086,5.42651950484392
"LLC","HIGH","1242","5/25/24","May","< 1",3,"Orthocladine",1,2,0.004,21.5285252960172,0.0861141011840689
"LLC","HIGH","1242","5/25/24","May","< 1",3,"Orthocladine",2,35,0.333902484,376.749192680301,125.797491280947
"LLC","HIGH","1242","5/25/24","May","< 1",3,"Orthocladine",3,20,0.475873257,215.285252960172,102.448494510226
"LLC","HIGH","1242","5/25/24","May","< 1",3,"Orthocladine",4,7,0.31854534,75.3498385360603,24.0023399354144
"LLC","HIGH","1242","5/25/24","May","< 1",3,"Orthocladine",5,2,0.150500652,21.5285252960172,3.24005709364909
"LLC","HIGH","1242","5/25/24","May","< 1",3,"Prosimulium",1,1,0.0012,10.7642626480086,0.0129171151776103
"LLC","HIGH","1242","5/25/24","May","< 1",3,"Prosimulium",2,1,0.010951332,10.7642626480086,0.117883013993541
"LLC","HIGH","1242","5/25/24","May","< 1",3,"Tanytarsini",3,1,0.016020526,10.7642626480086,0.172449149623251
"LLC","HIGH","1242","5/25/24","May","< 1",4,"Acentrella",1,1,0.00962,10.7642626480086,0.103552206673843
"LLC","HIGH","1242","5/25/24","May","< 1",4,"Acentrella",2,5,0.323576941,53.8213132400431,17.4153358988159
"LLC","HIGH","1242","5/25/24","May","< 1",4,"Amphinemura",1,1,0.004,10.7642626480086,0.0430570505920344
"LLC","HIGH","1242","5/25/24","May","< 1",4,"Amphinemura",2,1,0.031450259,10.7642626480086,0.338538848223897
"LLC","HIGH","1242","5/25/24","May","< 1",4,"Diplectrona",2,4,0.120491014,43.0570505920345,5.18798768568353
"LLC","HIGH","1242","5/25/24","May","< 1",4,"Diplectrona",3,4,0.348589064,43.0570505920345,15.0092169644779
"LLC","HIGH","1242","5/25/24","May","< 1",4,"Diplectrona",4,2,0.370359299,21.5285252960172,7.97328953713671
"LLC","HIGH","1242","5/25/24","May","< 1",4,"Leuctra",1,1,0.003,10.7642626480086,0.0322927879440258
"LLC","HIGH","1242","5/25/24","May","< 1",4,"Oreogeton",2,1,0.017321189,10.7642626480086,0.186449827771798
"LLC","HIGH","1242","5/25/24","May","< 1",4,"Orthocladine",1,10,0.02,107.642626480086,2.15285252960172
"LLC","HIGH","1242","5/25/24","May","< 1",4,"Orthocladine",2,59,0.562864188,635.091496232508,357.470259332616
"LLC","HIGH","1242","5/25/24","May","< 1",4,"Orthocladine",3,22,0.523460583,236.813778256189,123.962678428418
"LLC","HIGH","1242","5/25/24","May","< 1",4,"Orthocladine",4,2,0.091012954,21.5285252960172,1.95937468245425
"LLC","HIGH","1242","5/25/24","May","< 1",4,"Orthocladine",5,4,0.301001304,43.0570505920345,12.9602283745963
"LLC","HIGH","1242","5/25/24","May","< 1",4,"Prosimulium",2,2,0.021902663,21.5285252960172,0.47153203444564
"LLC","HIGH","1242","5/25/24","May","< 1",5,"Acentrella",2,2,0.129430776,21.5285252960172,2.78645373519914
"LLC","HIGH","1242","5/25/24","May","< 1",5,"Acentrella",3,2,0.394719442,21.5285252960172,8.4977274919268
"LLC","HIGH","1242","5/25/24","May","< 1",5,"Acroneuria",4,1,0.1677302881,10.7642626480086,1.80549287513455
"LLC","HIGH","1242","5/25/24","May","< 1",5,"Diplectrona",4,1,0.185179649,10.7642626480086,1.99332237890205
"LLC","HIGH","1242","5/25/24","May","< 1",5,"Diplectrona",6,1,0.535737882,10.7642626480086,5.76682327233585
"LLC","HIGH","1242","5/25/24","May","< 1",5,"Orthocladine",1,1,0.002,10.7642626480086,0.0215285252960172
"LLC","HIGH","1242","5/25/24","May","< 1",5,"Orthocladine",2,9,0.085860639,96.8783638320775,8.31803822389666
"LLC","HIGH","1242","5/25/24","May","< 1",5,"Orthocladine",3,12,0.285523954,129.171151776103,36.8814579978471
"LLC","HIGH","1242","5/25/24","May","< 1",5,"Orthocladine",4,5,0.227532386,53.8213132400431,12.2460918191604
"LLC","HIGH","1242","5/25/24","May","< 1",5,"Orthocladine",5,2,0.150500652,21.5285252960172,3.24005709364909
"LLC","HIGH","1242","5/25/24","May","< 1",5,"Probezzia",4,1,0.0909162343,10.7642626480086,0.978646224973089
"LLC","HIGH","1242","5/25/24","May","< 1",5,"Prosimulium",2,2,0.021902663,21.5285252960172,0.47153203444564
"LLC","HIGH","1242","5/25/24","May","< 1",5,"Tallaperla",3,1,0.445685669,10.7642626480086,4.79747759956943
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Acentrella",2,2,0.129430776,21.5285252960172,2.78645373519914
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Acentrella",3,1,0.197359721,10.7642626480086,2.1244318729817
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Acentrella",4,1,0.435351503,10.7642626480086,4.68623792249731
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Acroneuria",2,1,0.017851822,10.7642626480086,0.192161700753498
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Amphinemura",1,5,0.02,53.8213132400431,1.07642626480086
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Amphinemura",2,1,0.031450259,10.7642626480086,0.338538848223897
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Cyrnellus",3,1,0.114512328,10.7642626480086,1.23264077502691
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Diplectrona",1,2,0.0098,21.5285252960172,0.210979547900969
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Diplectrona",2,14,0.42171855,150.699677072121,63.5528493003229
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Diplectrona",3,8,0.697178129,86.1141011840689,60.0368679440258
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Dolophilodes",3,1,0.09039452,10.7642626480086,0.973030355220667
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Leuctra",1,25,0.075,269.106566200215,20.1829924650161
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Leuctra",2,4,0.077652609,43.0570505920345,3.34349231431647
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Leuctra",3,67,3.877579562,721.205597416577,2796.53208454252
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Leuctra",4,30,3.768704846,322.927879440258,1217.01986415501
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Leuctra",5,3,0.687492083,32.2927879440258,22.2010360495156
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Orthocladine",1,15,0.03,161.463939720129,4.84391819160388
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Orthocladine",2,127,1.211589014,1367.06135629709,1656.3165207535
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Orthocladine",3,61,1.451413435,656.620021528525,953.027120936491
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Oulimnius",2,7,0.567608067,75.3498385360603,42.7691762002153
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Oulimnius",3,5,1.142348123,53.8213132400431,61.4826761571582
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Probezzia",4,1,0.0909162343,10.7642626480086,0.978646224973089
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Prosimulium",1,4,0.0048,43.0570505920345,0.206673842841765
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Prosimulium",2,15,0.164269975,161.463939720129,26.5236773412271
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Prosimulium",3,5,0.199603454,53.8213132400431,10.7429200215285
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Prosimulium",4,1,0.099943054,10.7642626480086,1.07581328310011
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Rhyacophila",3,3,0.452915476,32.2927879440258,14.6259034230355
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Tanypodinae",2,1,0.003801581,10.7642626480086,0.0409212163616792
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Tanytarsini",1,1,8e-04,10.7642626480086,0.00861141011840689
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Tanytarsini",2,2,0.010600584,21.5285252960172,0.228214940796555
"RIC","HIGH","1457","5/24/24","May","< 1",1,"Tanytarsini",3,1,0.016020526,10.7642626480086,0.172449149623251
"RIC","HIGH","1457","5/24/24","May","< 1",2,"Acroneuria",2,3,0.0535554659,32.2927879440258,1.72945530355221
"RIC","HIGH","1457","5/24/24","May","< 1",2,"Acroneuria",3,1,0.0661926085,10.7642626480086,0.712514623250807
"RIC","HIGH","1457","5/24/24","May","< 1",2,"Amphinemura",2,1,0.031450259,10.7642626480086,0.338538848223897
"RIC","HIGH","1457","5/24/24","May","< 1",2,"Diplectrona",2,9,0.271104782,96.8783638320775,26.2641877072121
"RIC","HIGH","1457","5/24/24","May","< 1",2,"Diplectrona",3,3,0.261441798,32.2927879440258,8.44268454251884
"RIC","HIGH","1457","5/24/24","May","< 1",2,"Leuctra",1,1,0.003,10.7642626480086,0.0322927879440258
"RIC","HIGH","1457","5/24/24","May","< 1",2,"Leuctra",2,33,0.640634028,355.220667384284,227.566446975242
"RIC","HIGH","1457","5/24/24","May","< 1",2,"Leuctra",3,79,4.572071424,850.37674919268,3887.98323461787
"RIC","HIGH","1457","5/24/24","May","< 1",2,"Leuctra",4,16,2.009975918,172.228202368138,346.174539160388
"RIC","HIGH","1457","5/24/24","May","< 1",2,"Leuctra",5,2,0.458328055,21.5285252960172,9.86712712594187
"RIC","HIGH","1457","5/24/24","May","< 1",2,"Orthocladine",1,8,0.016,86.1141011840689,1.3778256189451
"RIC","HIGH","1457","5/24/24","May","< 1",2,"Orthocladine",2,27,0.257581916,290.635091496233,74.8623437244349
"RIC","HIGH","1457","5/24/24","May","< 1",2,"Orthocladine",3,15,0.356904943,161.463939720129,57.6272782023681
"RIC","HIGH","1457","5/24/24","May","< 1",2,"Oulimnius",2,4,0.324347467,43.0570505920345,13.9654452960172
"RIC","HIGH","1457","5/24/24","May","< 1",2,"Oulimnius",3,11,2.51316587,118.406889128095,297.576152529602
"RIC","HIGH","1457","5/24/24","May","< 1",2,"Oulimnius",4,3,1.429365209,32.2927879440258,46.1581875888052
"RIC","HIGH","1457","5/24/24","May","< 1",2,"Prosimulium",1,1,0.0012,10.7642626480086,0.0129171151776103
"RIC","HIGH","1457","5/24/24","May","< 1",2,"Prosimulium",2,2,0.021902663,21.5285252960172,0.47153203444564
"RIC","HIGH","1457","5/24/24","May","< 1",2,"Rhyacophila",3,1,0.150971825,10.7642626480086,1.62510037674919
"RIC","HIGH","1457","5/24/24","May","< 1",2,"Rhyacophila",9,1,2.302271927,10.7642626480086,24.7822597093649
"RIC","HIGH","1457","5/24/24","May","< 1",3,"Acroneuria",2,1,0.017851822,10.7642626480086,0.192161700753498
"RIC","HIGH","1457","5/24/24","May","< 1",3,"Diplectrona",1,2,0.0098,21.5285252960172,0.210979547900969
"RIC","HIGH","1457","5/24/24","May","< 1",3,"Diplectrona",2,7,0.210859275,75.3498385360603,15.8882123250807
"RIC","HIGH","1457","5/24/24","May","< 1",3,"Diplectrona",3,6,0.522883597,64.5855758880517,33.7707382346609
"RIC","HIGH","1457","5/24/24","May","< 1",3,"Leuctra",1,4,0.012,43.0570505920345,0.516684607104413
"RIC","HIGH","1457","5/24/24","May","< 1",3,"Leuctra",2,21,0.4076762,226.049515608181,92.1550075349839
"RIC","HIGH","1457","5/24/24","May","< 1",3,"Leuctra",3,31,1.794103976,333.692142088267,598.678398880517
"RIC","HIGH","1457","5/24/24","May","< 1",3,"Leuctra",4,13,1.633105433,139.935414424112,228.529285565124
"RIC","HIGH","1457","5/24/24","May","< 1",3,"Leuctra",5,1,0.229164028,10.7642626480086,2.4667817868676
"RIC","HIGH","1457","5/24/24","May","< 1",3,"Orthocladine",1,1,0.002,10.7642626480086,0.0215285252960172
"RIC","HIGH","1457","5/24/24","May","< 1",3,"Orthocladine",2,3,0.028620213,32.2927879440258,0.924226469321851
"RIC","HIGH","1457","5/24/24","May","< 1",3,"Orthocladine",3,3,0.071380989,32.2927879440258,2.30509114101184
"RIC","HIGH","1457","5/24/24","May","< 1",3,"Oulimnius",2,3,0.2432606,32.2927879440258,7.85556297093649
"RIC","HIGH","1457","5/24/24","May","< 1",3,"Oulimnius",3,4,0.913878498,43.0570505920345,39.3489127233585
"RIC","HIGH","1457","5/24/24","May","< 1",3,"Prosimulium",1,1,0.0012,10.7642626480086,0.0129171151776103
"RIC","HIGH","1457","5/24/24","May","< 1",3,"Prosimulium",2,4,0.043805327,43.0570505920345,1.88612818083961
"RIC","HIGH","1457","5/24/24","May","< 1",3,"Tanytarsini",3,1,0.016020526,10.7642626480086,0.172449149623251
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Acentrella",1,2,0.01924,21.5285252960172,0.414208826695371
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Acentrella",2,5,0.323576941,53.8213132400431,17.4153358988159
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Acentrella",3,1,0.197359721,10.7642626480086,2.1244318729817
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Diplectrona",1,2,0.0098,21.5285252960172,0.210979547900969
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Diplectrona",2,7,0.210859275,75.3498385360603,15.8882123250807
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Diplectrona",3,1,0.087147266,10.7642626480086,0.938076060279871
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Ectopria",3,1,0.409573645,10.7642626480086,4.40875828848224
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Glossosoma",2,2,0.136204812,21.5285252960172,2.93228874058127
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Leuctra",1,8,0.024,86.1141011840689,2.06673842841765
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Leuctra",2,4,0.077652609,43.0570505920345,3.34349231431647
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Leuctra",3,31,1.794103976,333.692142088267,598.678398880517
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Leuctra",4,8,1.004987959,86.1141011840689,86.5436347900969
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Leuctra",5,1,0.229164028,10.7642626480086,2.4667817868676
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Oreogeton",2,1,0.017321189,10.7642626480086,0.186449827771798
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Oreogeton",3,1,0.04568651,10.7642626480086,0.491781593110872
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Oreogeton",5,1,0.155042296,10.7642626480086,1.6689159956943
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Orthocladine",2,10,0.09540071,107.642626480086,10.269182992465
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Orthocladine",3,5,0.118968314,53.8213132400431,6.4030308934338
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Oulimnius",1,3,0.0414,32.2927879440258,1.33692142088267
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Oulimnius",2,5,0.405434334,53.8213132400431,21.8210082884822
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Oulimnius",3,5,1.142348123,53.8213132400431,61.4826761571582
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Prosimulium",1,4,0.0048,43.0570505920345,0.206673842841765
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Prosimulium",2,2,0.021902663,21.5285252960172,0.47153203444564
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Prosimulium",3,1,0.039920691,10.7642626480086,0.429716803013994
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Rhagovelia",3,1,0.175405746,10.7642626480086,1.88811351991389
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Tanypodinae",3,1,0.003802506,10.7642626480086,0.0409311733046286
"RIC","HIGH","1457","5/24/24","May","< 1",4,"Tanytarsini",3,1,0.016020526,10.7642626480086,0.172449149623251
"RIC","HIGH","1457","5/24/24","May","< 1",5,"Acentrella",3,1,0.197359721,10.7642626480086,2.1244318729817
"RIC","HIGH","1457","5/24/24","May","< 1",5,"Amphinemura",1,1,0.004,10.7642626480086,0.0430570505920344
"RIC","HIGH","1457","5/24/24","May","< 1",5,"Amphinemura",2,2,0.062900518,21.5285252960172,1.35415539289559
"RIC","HIGH","1457","5/24/24","May","< 1",5,"Diplectrona",1,11,0.0539,118.406889128095,6.38213132400431
"RIC","HIGH","1457","5/24/24","May","< 1",5,"Diplectrona",2,71,2.138715502,764.262648008611,1634.54037289559
"RIC","HIGH","1457","5/24/24","May","< 1",5,"Diplectrona",4,6,1.111077896,64.5855758880517,71.7596057696448
"RIC","HIGH","1457","5/24/24","May","< 1",5,"Dixa",2,1,0.0043,10.7642626480086,0.046286329386437
"RIC","HIGH","1457","5/24/24","May","< 1",5,"Glossosoma",1,1,0.0092,10.7642626480086,0.0990312163616792
"RIC","HIGH","1457","5/24/24","May","< 1",5,"Glossosoma",2,1,0.068102406,10.7642626480086,0.733072185145318
"RIC","HIGH","1457","5/24/24","May","< 1",5,"Leuctra",2,28,0.543568266,301.399354144241,163.831124305705
"RIC","HIGH","1457","5/24/24","May","< 1",5,"Leuctra",3,183,10.59100089,1969.86006458558,20862.7896972013
"RIC","HIGH","1457","5/24/24","May","< 1",5,"Leuctra",4,75,9.421762114,807.319698600646,7606.37415016146
"RIC","HIGH","1457","5/24/24","May","< 1",5,"Leuctra",5,13,2.979132358,139.935414424112,416.886121141012
"RIC","HIGH","1457","5/24/24","May","< 1",5,"Leuctra",6,1,0.374507676,10.7642626480086,4.03129898815931
"RIC","HIGH","1457","5/24/24","May","< 1",5,"Orthocladine",1,3,0.006,32.2927879440258,0.193756727664155
"RIC","HIGH","1457","5/24/24","May","< 1",5,"Orthocladine",2,7,0.066780497,75.3498385360603,5.03189966630786
"RIC","HIGH","1457","5/24/24","May","< 1",5,"Orthocladine",3,12,0.285523954,129.171151776103,36.8814579978471
"RIC","HIGH","1457","5/24/24","May","< 1",5,"Orthocladine",4,3,0.136519431,32.2927879440258,4.40859303552207
"RIC","HIGH","1457","5/24/24","May","< 1",5,"Oulimnius",2,1,0.081086867,10.7642626480086,0.872840333692142
"RIC","HIGH","1457","5/24/24","May","< 1",5,"Prosimulium",1,1,0.0012,10.7642626480086,0.0129171151776103
"RIC","HIGH","1457","5/24/24","May","< 1",5,"Prosimulium",2,5,0.054756658,53.8213132400431,2.94707524219591
"EAS","REF","25","45463","June","< 1",1,"Acroneuria",2,1,0.017851822,10.7642626480086,0.192161700753498
"EAS","REF","25","45463","June","< 1",1,"Alloperla",3,1,0.1236146625,10.7642626480086,1.33062069429494
"EAS","REF","25","45463","June","< 1",1,"Attenella",1,1,0.00928,10.7642626480086,0.0998923573735199
"EAS","REF","25","45463","June","< 1",1,"Attenella",2,2,0.138536739,21.5285252960172,2.98249168998924
"EAS","REF","25","45463","June","< 1",1,"Baetis",2,4,0.196311301,43.0570505920345,8.4525856189451
"EAS","REF","25","45463","June","< 1",1,"Baetis",3,1,0.146132525,10.7642626480086,1.57300888051668
"EAS","REF","25","45463","June","< 1",1,"Diplectrona",3,1,0.087147266,10.7642626480086,0.938076060279871
"EAS","REF","25","45463","June","< 1",1,"Isoperla",2,1,0.063115747,10.7642626480086,0.679394477933262
"EAS","REF","25","45463","June","< 1",1,"Leuctra",2,11,0.213544676,118.406889128095,25.2851607750269
"EAS","REF","25","45463","June","< 1",1,"Leuctra",3,10,0.578743218,107.642626480086,62.297440043057
"EAS","REF","25","45463","June","< 1",1,"Leuctra",4,2,0.25124699,21.5285252960172,5.40897717976319
"EAS","REF","25","45463","June","< 1",1,"Leuctra",5,1,0.229164028,10.7642626480086,2.4667817868676
"EAS","REF","25","45463","June","< 1",1,"Leuctra",6,1,0.374507676,10.7642626480086,4.03129898815931
"EAS","REF","25","45463","June","< 1",1,"Orthocladine",1,1,0.002,10.7642626480086,0.0215285252960172
"EAS","REF","25","45463","June","< 1",1,"Orthocladine",2,2,0.019080142,21.5285252960172,0.410767319698601
"EAS","REF","25","45463","June","< 1",1,"Orthocladine",3,1,0.023793663,10.7642626480086,0.256121237890205
"EAS","REF","25","45463","June","< 1",1,"Oulimnius",2,2,0.162173734,21.5285252960172,3.49136133476857
"EAS","REF","25","45463","June","< 1",1,"Oulimnius",3,3,0.685408874,32.2927879440258,22.1337634230355
"EAS","REF","25","45463","June","< 1",1,"Paraleptophlebia",1,6,0.0228,64.5855758880517,1.47255113024758
"EAS","REF","25","45463","June","< 1",1,"Paraleptophlebia",2,5,0.1436015502,53.8213132400431,7.72882401506997
"EAS","REF","25","45463","June","< 1",1,"Paraleptophlebia",3,1,0.0937612563,10.7642626480086,1.00927078902045
"EAS","REF","25","45463","June","< 1",1,"Stenonema",2,2,0.156940284,21.5285252960172,3.37869287405813
"EAS","REF","25","45463","June","< 1",1,"Tanytarsini",1,1,8e-04,10.7642626480086,0.00861141011840689
"EAS","REF","25","45463","June","< 1",1,"Tanytarsini",2,2,0.010600584,21.5285252960172,0.228214940796555
"EAS","REF","25","45463","June","< 1",1,"Tanytarsini",3,1,0.016020526,10.7642626480086,0.172449149623251
"EAS","REF","25","45463","June","< 1",2,"Acroneuria",1,1,0.0019,10.7642626480086,0.0204520990312164
"EAS","REF","25","45463","June","< 1",2,"Acroneuria",2,1,0.017851822,10.7642626480086,0.192161700753498
"EAS","REF","25","45463","June","< 1",2,"Attenella",2,1,0.069268369,10.7642626480086,0.745622917115178
"EAS","REF","25","45463","June","< 1",2,"Baetis",1,1,0.0076,10.7642626480086,0.0818083961248655
"EAS","REF","25","45463","June","< 1",2,"Baetis",2,5,0.245389127,53.8213132400431,13.2071650699677
"EAS","REF","25","45463","June","< 1",2,"Baetis",3,1,0.146132525,10.7642626480086,1.57300888051668
"EAS","REF","25","45463","June","< 1",2,"Collembola",1,1,0.0024,10.7642626480086,0.0258342303552207
"EAS","REF","25","45463","June","< 1",2,"Leuctra",2,11,0.213544676,118.406889128095,25.2851607750269
"EAS","REF","25","45463","June","< 1",2,"Leuctra",3,10,0.578743218,107.642626480086,62.297440043057
"EAS","REF","25","45463","June","< 1",2,"Leuctra",4,1,0.125623495,10.7642626480086,1.3522442949408
"EAS","REF","25","45463","June","< 1",2,"Leuctra",5,1,0.229164028,10.7642626480086,2.4667817868676
"EAS","REF","25","45463","June","< 1",2,"Orthocladine",1,2,0.004,21.5285252960172,0.0861141011840689
"EAS","REF","25","45463","June","< 1",2,"Orthocladine",2,12,0.114480852,129.171151776103,14.7876235091496
"EAS","REF","25","45463","June","< 1",2,"Orthocladine",3,6,0.142761977,64.5855758880517,9.22036449946179
"EAS","REF","25","45463","June","< 1",2,"Paraleptophlebia",1,6,0.0228,64.5855758880517,1.47255113024758
"EAS","REF","25","45463","June","< 1",2,"Paraleptophlebia",2,4,0.1148812402,43.0570505920345,4.94644737136706
"EAS","REF","25","45463","June","< 1",2,"Paraleptophlebia",3,3,0.281283769,32.2927879440258,9.08343710441335
"EAS","REF","25","45463","June","< 1",2,"Paraleptophlebia",4,1,0.2170674235,10.7642626480086,2.33657075888052
"EAS","REF","25","45463","June","< 1",2,"Stenonema",2,3,0.235410426,32.2927879440258,7.60205896663079
"EAS","REF","25","45463","June","< 1",2,"Stenonema",3,2,0.4533036,21.5285252960172,9.75895801937567
"EAS","REF","25","45463","June","< 1",2,"Tanypodinae",3,1,0.003802506,10.7642626480086,0.0409311733046286
"EAS","REF","25","45463","June","< 1",2,"Tanytarsini",2,1,0.005300292,10.7642626480086,0.0570537351991389
"EAS","REF","25","45463","June","< 1",3,"Acroneuria",1,1,0.0019,10.7642626480086,0.0204520990312164
"EAS","REF","25","45463","June","< 1",3,"Acroneuria",2,1,0.017851822,10.7642626480086,0.192161700753498
"EAS","REF","25","45463","June","< 1",3,"Acroneuria",3,2,0.1323852171,21.5285252960172,2.85005849515608
"EAS","REF","25","45463","June","< 1",3,"Attenella",2,1,0.069268369,10.7642626480086,0.745622917115178
"EAS","REF","25","45463","June","< 1",3,"Baetis",1,2,0.0152,21.5285252960172,0.327233584499462
"EAS","REF","25","45463","June","< 1",3,"Baetis",2,2,0.098155651,21.5285252960172,2.11314641550054
"EAS","REF","25","45463","June","< 1",3,"Baetis",3,1,0.146132525,10.7642626480086,1.57300888051668
"EAS","REF","25","45463","June","< 1",3,"Diplectrona",2,1,0.030122754,10.7642626480086,0.324249235737352
"EAS","REF","25","45463","June","< 1",3,"Leuctra",2,9,0.174718371,96.8783638320775,16.9264299138859
"EAS","REF","25","45463","June","< 1",3,"Leuctra",3,7,0.405120253,75.3498385360603,30.5257456512379
"EAS","REF","25","45463","June","< 1",3,"Leuctra",4,1,0.125623495,10.7642626480086,1.3522442949408
"EAS","REF","25","45463","June","< 1",3,"Leuctra",5,1,0.229164028,10.7642626480086,2.4667817868676
"EAS","REF","25","45463","June","< 1",3,"Orthocladine",1,2,0.004,21.5285252960172,0.0861141011840689
