Site,SC Category,SC Level,Sample Date,Fraction,Replicate,Order,Family,Genus,Abundance (# individuals),Density (# individuals/m2),Biomass (g)
LLW,HIGH,"1,119",10/22/23,> 1,3,Ephemeroptera,Heptageniidae,Stenonema,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Ephemeroptera,Heptageniidae,Stenonema,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Ephemeroptera,Heptageniidae,Stenonema,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,1,Diptera,Stratiomyidae,Stratiomyidae,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Diptera,Stratiomyidae,Stratiomyidae,1,10.76426265,0.323594615
LLW,HIGH,"1,119",10/22/23,> 1,3,Diptera,Stratiomyidae,Stratiomyidae,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Diptera,Stratiomyidae,Stratiomyidae,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Diptera,Stratiomyidae,Stratiomyidae,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,1,Odonata,Gomphidae,Stylogomphus,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Odonata,Gomphidae,Stylogomphus,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Odonata,Gomphidae,Stylogomphus,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Odonata,Gomphidae,Stylogomphus,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Odonata,Gomphidae,Stylogomphus,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,1,Plecoptera,Taeniopterygidae,Taeniopteryx,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Plecoptera,Taeniopterygidae,Taeniopteryx,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Plecoptera,Taeniopterygidae,Taeniopteryx,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Plecoptera,Taeniopterygidae,Taeniopteryx,1,10.76426265,0.043869948
LLW,HIGH,"1,119",10/22/23,> 1,5,Plecoptera,Taeniopterygidae,Taeniopteryx,1,10.76426265,0.043869948
LLW,HIGH,"1,119",10/22/23,> 1,1,Diptera,Tanypodinae,Tanypodinae,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Diptera,Tanypodinae,Tanypodinae,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Diptera,Tanypodinae,Tanypodinae,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Diptera,Tanypodinae,Tanypodinae,3,32.29278794,0.011414178
LLW,HIGH,"1,119",10/22/23,> 1,5,Diptera,Tanypodinae,Tanypodinae,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,1,Diptera,Chironominae,Tanytarsini,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Diptera,Chironominae,Tanytarsini,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Diptera,Chironominae,Tanytarsini,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Diptera,Chironominae,Tanytarsini,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Diptera,Chironominae,Tanytarsini,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,1,Diptera,Tipulidae,Tipula,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Diptera,Tipulidae,Tipula,1,10.76426265,4.779372935
LLW,HIGH,"1,119",10/22/23,> 1,3,Diptera,Tipulidae,Tipula,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Diptera,Tipulidae,Tipula,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Diptera,Tipulidae,Tipula,1,10.76426265,0.742599215
LLW,HIGH,"1,119",10/22/23,> 1,1,Odonata,Aeshnidae,Triacanthagyna,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Odonata,Aeshnidae,Triacanthagyna,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Odonata,Aeshnidae,Triacanthagyna,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Odonata,Aeshnidae,Triacanthagyna,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Odonata,Aeshnidae,Triacanthagyna,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,1,Trichoptera,Philopotamidae,Wormaldia,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Trichoptera,Philopotamidae,Wormaldia,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Trichoptera,Philopotamidae,Wormaldia,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Trichoptera,Philopotamidae,Wormaldia,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Trichoptera,Philopotamidae,Wormaldia,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,1,Odonata,Cordulegastridae,Zoraena,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,2,Odonata,Cordulegastridae,Zoraena,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,3,Odonata,Cordulegastridae,Zoraena,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,4,Odonata,Cordulegastridae,Zoraena,0,0,0
LLW,HIGH,"1,119",10/22/23,> 1,5,Odonata,Cordulegastridae,Zoraena,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Ephemeroptera,Baetidae,Acerpenna,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Ephemeroptera,Baetidae,Acerpenna,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Ephemeroptera,Baetidae,Acerpenna,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Ephemeroptera,Baetidae,Acerpenna,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Ephemeroptera,Baetidae,Acerpenna,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Plecoptera,Perlidae,Acroneuria,5,53.82131324,9.499100117
RIC,HIGH,"1,457",10/21/23,> 1,2,Plecoptera,Perlidae,Acroneuria,3,32.29278794,158.8481285
RIC,HIGH,"1,457",10/21/23,> 1,3,Plecoptera,Perlidae,Acroneuria,2,21.5285253,43.81600027
RIC,HIGH,"1,457",10/21/23,> 1,4,Plecoptera,Perlidae,Acroneuria,2,21.5285253,3.881975087
RIC,HIGH,"1,457",10/21/23,> 1,5,Plecoptera,Perlidae,Acroneuria,2,21.5285253,43.02013746
RIC,HIGH,"1,457",10/21/23,> 1,1,Plecoptera,Adult,Adult,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Diptera,Adult,Adult,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Diptera,Adult,Adult,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Plecoptera,Adult,Adult,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Diptera,Adult,Adult,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Diptera,Adult,Adult,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Plecoptera,Adult,Adult,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Diptera,Adult,Adult,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Diptera,Adult,Adult,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Plecoptera,Adult,Adult,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Diptera,Adult,Adult,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Diptera,Adult,Adult,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Plecoptera,Adult,Adult,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Diptera,Adult,Adult,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Diptera,Adult,Adult,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Diptera,Stratiomyidae,Allognasta,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Diptera,Stratiomyidae,Allognasta,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Diptera,Stratiomyidae,Allognasta,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Diptera,Stratiomyidae,Allognasta,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Diptera,Stratiomyidae,Allognasta,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Plecoptera,Chloroperlidae,Alloperla,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Plecoptera,Chloroperlidae,Alloperla,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Plecoptera,Chloroperlidae,Alloperla,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Plecoptera,Chloroperlidae,Alloperla,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Plecoptera,Chloroperlidae,Alloperla,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Diptera,Limoniidae,Antocha,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Diptera,Limoniidae,Antocha,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Diptera,Limoniidae,Antocha,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Diptera,Limoniidae,Antocha,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Diptera,Limoniidae,Antocha,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Diptera,Athericidae,Atherix,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Diptera,Athericidae,Atherix,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Diptera,Athericidae,Atherix,5,53.82131324,183.7661015
RIC,HIGH,"1,457",10/21/23,> 1,4,Diptera,Athericidae,Atherix,3,32.29278794,231.9546955
RIC,HIGH,"1,457",10/21/23,> 1,5,Diptera,Athericidae,Atherix,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Ephemeroptera,Baetidae,Baetis,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Ephemeroptera,Baetidae,Baetis,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Ephemeroptera,Baetidae,Baetis,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Ephemeroptera,Baetidae,Baetis,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Ephemeroptera,Baetidae,Baetis,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Ephemeroptera,Baetiscidae,Baetisca,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Ephemeroptera,Baetiscidae,Baetisca,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Ephemeroptera,Baetiscidae,Baetisca,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Ephemeroptera,Baetiscidae,Baetisca,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Ephemeroptera,Baetiscidae,Baetisca,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Odonata,Aeshnidae,Boyeria,1,10.76426265,13.73637115
RIC,HIGH,"1,457",10/21/23,> 1,2,Odonata,Aeshnidae,Boyeria,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Odonata,Aeshnidae,Boyeria,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Odonata,Aeshnidae,Boyeria,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Odonata,Aeshnidae,Boyeria,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Plecoptera,Capniidae,Capniidae,8,86.11410118,0.257485882
RIC,HIGH,"1,457",10/21/23,> 1,2,Plecoptera,Capniidae,Capniidae,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Plecoptera,Capniidae,Capniidae,1,10.76426265,0.004
RIC,HIGH,"1,457",10/21/23,> 1,4,Plecoptera,Capniidae,Capniidae,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Plecoptera,Capniidae,Capniidae,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Trichoptera,Polycentropodidae,Cernotina,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Trichoptera,Polycentropodidae,Cernotina,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Trichoptera,Polycentropodidae,Cernotina,2,21.5285253,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Trichoptera,Polycentropodidae,Cernotina,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Trichoptera,Polycentropodidae,Cernotina,2,21.5285253,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Diptera,Empididae,Chelifera,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Diptera,Empididae,Chelifera,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Diptera,Empididae,Chelifera,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Diptera,Empididae,Chelifera,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Diptera,Empididae,Chelifera,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Trichoptera,Hydropsychidae,Cheumatopsyche,20,215.285253,37.97584826
RIC,HIGH,"1,457",10/21/23,> 1,2,Trichoptera,Hydropsychidae,Cheumatopsyche,27,290.6350915,37.4437764
RIC,HIGH,"1,457",10/21/23,> 1,3,Trichoptera,Hydropsychidae,Cheumatopsyche,11,118.4068891,7.596393939
RIC,HIGH,"1,457",10/21/23,> 1,4,Trichoptera,Hydropsychidae,Cheumatopsyche,9,96.87836383,19.42905496
RIC,HIGH,"1,457",10/21/23,> 1,5,Trichoptera,Hydropsychidae,Cheumatopsyche,58,624.3272336,95.08530023
RIC,HIGH,"1,457",10/21/23,> 1,1,Diptera,Chironomidae,Chironomidae,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Diptera,Chironomidae,Chironomidae,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Diptera,Chironomidae,Chironomidae,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Diptera,Chironomidae,Chironomidae,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Diptera,Chironomidae,Chironomidae,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Diptera,Chironomidae,Chironomini,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Diptera,Chironomidae,Chironomini,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Diptera,Chironomidae,Chironomini,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Diptera,Chironomidae,Chironomini,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Diptera,Chironomidae,Chironomini,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Hexapoda,Collembola,Collembola,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Hexapoda,Collembola,Collembola,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Hexapoda,Collembola,Collembola,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Hexapoda,Collembola,Collembola,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Hexapoda,Collembola,Collembola,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Trichoptera,Polycentropodidae,Cyrnellus,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Trichoptera,Polycentropodidae,Cyrnellus,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Trichoptera,Polycentropodidae,Cyrnellus,1,10.76426265,0.661849376
RIC,HIGH,"1,457",10/21/23,> 1,4,Trichoptera,Polycentropodidae,Cyrnellus,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Trichoptera,Polycentropodidae,Cyrnellus,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Diptera,Pediciidae,Dicranota,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Diptera,Pediciidae,Dicranota,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Diptera,Pediciidae,Dicranota,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Diptera,Pediciidae,Dicranota,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Diptera,Pediciidae,Dicranota,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Trichoptera,Hydropsychidae,Diplectrona,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Trichoptera,Hydropsychidae,Diplectrona,2,21.5285253,0.517454515
RIC,HIGH,"1,457",10/21/23,> 1,3,Trichoptera,Hydropsychidae,Diplectrona,3,32.29278794,1.670342588
RIC,HIGH,"1,457",10/21/23,> 1,4,Trichoptera,Hydropsychidae,Diplectrona,4,43.05705059,5.063254626
RIC,HIGH,"1,457",10/21/23,> 1,5,Trichoptera,Hydropsychidae,Diplectrona,5,53.82131324,2.293227735
RIC,HIGH,"1,457",10/21/23,> 1,1,Diptera,Dixidae,Dixa,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Diptera,Dixidae,Dixa,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Diptera,Dixidae,Dixa,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Diptera,Dixidae,Dixa,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Diptera,Dixidae,Dixa,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Diptera,Dixidae,Dixella,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Diptera,Dixidae,Dixella,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Diptera,Dixidae,Dixella,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Diptera,Dixidae,Dixella,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Diptera,Dixidae,Dixella,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Trichoptera,Philopotamidae,Dolophilodes,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Trichoptera,Philopotamidae,Dolophilodes,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Trichoptera,Philopotamidae,Dolophilodes,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Trichoptera,Philopotamidae,Dolophilodes,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Trichoptera,Philopotamidae,Dolophilodes,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Coleoptera,Psephenidae,Ectopria,1,10.76426265,0.95121253
RIC,HIGH,"1,457",10/21/23,> 1,2,Coleoptera,Psephenidae,Ectopria,4,43.05705059,6.128043201
RIC,HIGH,"1,457",10/21/23,> 1,3,Coleoptera,Psephenidae,Ectopria,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Coleoptera,Psephenidae,Ectopria,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Coleoptera,Psephenidae,Ectopria,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Ephemeroptera,Ephemeridae,Ephemera,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Ephemeroptera,Ephemeridae,Ephemera,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Ephemeroptera,Ephemeridae,Ephemera,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Ephemeroptera,Ephemeridae,Ephemera,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Ephemeroptera,Ephemeridae,Ephemera,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Ephemeroptera,Ephemerellidae,Eurylophella,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Ephemeroptera,Ephemerellidae,Eurylophella,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Ephemeroptera,Ephemerellidae,Eurylophella,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Ephemeroptera,Ephemerellidae,Eurylophella,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Ephemeroptera,Ephemerellidae,Eurylophella,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Trichoptera,Glossosomatidae,Glossosoma,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Trichoptera,Glossosomatidae,Glossosoma,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Trichoptera,Glossosomatidae,Glossosoma,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Trichoptera,Glossosomatidae,Glossosoma,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Trichoptera,Glossosomatidae,Glossosoma,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Trichoptera,Goeridae,Goera,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Trichoptera,Goeridae,Goera,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Trichoptera,Goeridae,Goera,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Trichoptera,Goeridae,Goera,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Trichoptera,Goeridae,Goera,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Odonata,Gomphidae,Gomphurus,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Odonata,Gomphidae,Gomphurus,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Odonata,Gomphidae,Gomphurus,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Odonata,Gomphidae,Gomphurus,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Odonata,Gomphidae,Gomphurus,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Coleoptera,Gyrinidae,Gyrinus,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Coleoptera,Gyrinidae,Gyrinus,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Coleoptera,Gyrinidae,Gyrinus,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Coleoptera,Gyrinidae,Gyrinus,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Coleoptera,Gyrinidae,Gyrinus,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Ephemeroptera,Heptageniidae,Heptageniidae,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Ephemeroptera,Heptageniidae,Heptageniidae,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Ephemeroptera,Heptageniidae,Heptageniidae,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Ephemeroptera,Heptageniidae,Heptageniidae,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Ephemeroptera,Heptageniidae,Heptageniidae,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Odonata,Calopterygidae,Hetaerina,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Odonata,Calopterygidae,Hetaerina,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Odonata,Calopterygidae,Hetaerina,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Odonata,Calopterygidae,Hetaerina,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Odonata,Calopterygidae,Hetaerina,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Diptera,Limoniidae,Hexatoma,1,10.76426265,0.656332337
RIC,HIGH,"1,457",10/21/23,> 1,2,Diptera,Limoniidae,Hexatoma,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Diptera,Limoniidae,Hexatoma,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Diptera,Limoniidae,Hexatoma,3,32.29278794,1.370223686
RIC,HIGH,"1,457",10/21/23,> 1,5,Diptera,Limoniidae,Hexatoma,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Trombidiformes,Hydrachnidia,Hydrachnia,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Trombidiformes,Hydrachnidia,Hydrachnia,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Trombidiformes,Hydrachnidia,Hydrachnia,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Trombidiformes,Hydrachnidia,Hydrachnia,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Trombidiformes,Hydrachnidia,Hydrachnia,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Trichoptera,Hydropsychidae,Hydropsyche,1,10.76426265,8.794998077
RIC,HIGH,"1,457",10/21/23,> 1,2,Trichoptera,Hydropsychidae,Hydropsyche,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Trichoptera,Hydropsychidae,Hydropsyche,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Trichoptera,Hydropsychidae,Hydropsyche,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Trichoptera,Hydropsychidae,Hydropsyche,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Plecoptera,Perlodidae,Isoperla,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Plecoptera,Perlodidae,Isoperla,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Plecoptera,Perlodidae,Isoperla,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Plecoptera,Perlodidae,Isoperla,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Plecoptera,Perlodidae,Isoperla,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Lepidoptera,Crambidae,Langessa,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Lepidoptera,Crambidae,Langessa,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Lepidoptera,Crambidae,Langessa,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Lepidoptera,Crambidae,Langessa,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Lepidoptera,Crambidae,Langessa,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Ephemeroptera,Leptophlebiidae,Leptophlebiidae,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Ephemeroptera,Leptophlebiidae,Leptophlebiidae,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Ephemeroptera,Leptophlebiidae,Leptophlebiidae,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Ephemeroptera,Leptophlebiidae,Leptophlebiidae,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Ephemeroptera,Leptophlebiidae,Leptophlebiidae,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Plecoptera,Leuctridae,Leuctra,46,495.1560818,1.213569215
RIC,HIGH,"1,457",10/21/23,> 1,2,Plecoptera,Leuctridae,Leuctra,1,10.76426265,0.229164028
RIC,HIGH,"1,457",10/21/23,> 1,3,Plecoptera,Leuctridae,Leuctra,9,96.87836383,0.502522565
RIC,HIGH,"1,457",10/21/23,> 1,4,Plecoptera,Leuctridae,Leuctra,2,21.5285253,0.24857718
RIC,HIGH,"1,457",10/21/23,> 1,5,Plecoptera,Leuctridae,Leuctra,6,64.58557589,0.193401253
RIC,HIGH,"1,457",10/21/23,> 1,1,Plecoptera,Leuctridae,Leuctridae,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Plecoptera,Leuctridae,Leuctridae,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,3,Plecoptera,Leuctridae,Leuctridae,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,4,Plecoptera,Leuctridae,Leuctridae,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,5,Plecoptera,Leuctridae,Leuctridae,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,1,Hemiptera,Veliidae,Microvelia,0,0,0
RIC,HIGH,"1,457",10/21/23,> 1,2,Hemiptera,Veliidae,Microvelia,0,0,0
