"Site","SC.Category","SC.Level","Sample.Date","Fraction","Replicate","Order","Family","Genus","Abundance","Density","Biomass","Biomass.Area.Corrected"
"LLC","HIGH","1242","10/22/23","> 1",2,"Ephemeroptera","Ephemerellidae","Ephemerellidae",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Ephemeroptera","Ephemerellidae","Eurylophella",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Trichoptera","Glossosomatidae","Glossosoma",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Trichoptera","Goeridae","Goera",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Odonata","Gomphidae","Gomphurus",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Coleoptera","Gyrinidae","Gyrinus",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Coleoptera","Dryopidae","Helichus",1,10.76426265,1.615101047,17.385371876198
"LLC","HIGH","1242","10/22/23","> 1",2,"Odonata","Calopterygidae","Hetaerina",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Diptera","Limoniidae","Hexatoma",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Trombidiformes","Hydrachnidia","Hydrachnia",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Trichoptera","Hydropsychidae","Hydropsyche",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Plecoptera","Perlodidae","Isoperla",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Lepidoptera","Crambidae","Langessa",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Plecoptera","Leuctridae","Leuctra",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Hemiptera","Veliidae","Microvelia",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Coleoptera","Elmidae","Optioservus (A)",1,10.76426265,0.45238,4.869537137607
"LLC","HIGH","1242","10/22/23","> 1",2,"Coleoptera","Elmidae","Optioservus (L)",2,21.5285253,1.241242493,26.7221204139856
"LLC","HIGH","1242","10/22/23","> 1",2,"Diptera","Chironominae","Orthocladine",5,53.82131324,0.303553559,16.3376511840558
"LLC","HIGH","1242","10/22/23","> 1",2,"Coleoptera","Elmidae","Oulimnius(A)",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Coleoptera","Elmidae","Oulimnius(L)",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Plecoptera","Capniidae","Paracapnia",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Ephemeroptera","Leptophlebiidae","Paraleptophlebiidae",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Trichoptera","Polycentropodidae","Polycentropodidae",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Diptera","Ceratopogonidae","Probezzia",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Diptera","Probezzia","Probezzia",1,10.76426265,0.239801409,2.58128535031607
"LLC","HIGH","1242","10/22/23","> 1",2,"Coleoptera","Psephenidae","Psephenus",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Diptera","Psychodidae","Psychodini",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Trichoptera","Pupa","Pupa",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Diptera","Pupa","Pupa",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Diptera","Chironomidae","Pupa",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Hemiptera","Veliidae","Rhagovelia",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Trichoptera","Rhyacophilidae","Rhyacophila",1,10.76426265,0.842267989,9.06639385528331
"LLC","HIGH","1242","10/22/23","> 1",2,"Megaloptera","Sialidae","Sialis",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Gastropoda","Lymnaidae","Stagnicola",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Coleoptera","Elmidae","Stenelmis (A)",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Coleoptera","Elmidae","Stenelmis (L)",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Ephemeroptera","Heptageniidae","Stenonema",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Odonata","Gomphidae","Stylogomphurus",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Plecoptera","Taeniopterygidae","Taeniopteryx",1,10.76426265,0.043869948,0.472227642713842
"LLC","HIGH","1242","10/22/23","> 1",2,"Diptera","Tanypodinae","Tanypodinae",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Diptera","Chironominae","Tanytarsini",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Diptera","Tipulidae","Tipula",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",2,"Odonata","Aeshnidae","Triacanthagyna",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Ephemeroptera","Baetidae","Acerpenna",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Plecoptera","Perlidae","Acroneuria",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Plecoptera","Adult","Adult",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Diptera","Adult","Adult",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Diptera","Adult","Adult",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Plecoptera","Chloroperlidae","Alloperla",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Diptera","Limoniidae","Antocha",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Diptera","Athericidae","Atherix",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Ephemeroptera","Baetidae","Baetis",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Ephemeroptera","Baetiscidae","Baetisca",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Odonata","Aeshnidae","Boyeria",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Plecoptera","Capniidae","Capniidae",11,118.4068891,0.906410383,107.32523369897
"LLC","HIGH","1242","10/22/23","> 1",3,"Trichoptera","Polycentropodidae","Cernotina",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Diptera","Empididae","Chelifera",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Trichoptera","Hydropsychidae","Cheumatopsyche",7,75.34983854,16.75104795,1262.1887584083
"LLC","HIGH","1242","10/22/23","> 1",3,"Diptera","Chironomidae","Chironomidae",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Diptera","Chironomidae","Chironomini",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Hexapoda","Collembola","Collembola",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Trichoptera","Polycentropodidae","Cyrnellus",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Diptera","Pediciidae","Dicranota",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Trichoptera","Hydropsychidae","Diplectrona",1,10.76426265,0.80232984,8.63648912969247
"LLC","HIGH","1242","10/22/23","> 1",3,"Diptera","Dixidae","Dixa",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Coleoptera","Psephenidae","Ectopria",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Ephemeroptera","Ephemeridae","Ephemera",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Ephemeroptera","Ephemerellidae","Ephemerellidae",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Ephemeroptera","Ephemerellidae","Eurylophella",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Trichoptera","Glossosomatidae","Glossosoma",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Trichoptera","Goeridae","Goera",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Odonata","Gomphidae","Gomphurus",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Coleoptera","Gyrinidae","Gyrinus",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Coleoptera","Dryopidae","Helichus",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Odonata","Calopterygidae","Hetaerina",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Diptera","Limoniidae","Hexatoma",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Trombidiformes","Hydrachnidia","Hydrachnia",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Trichoptera","Hydropsychidae","Hydropsyche",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Plecoptera","Perlodidae","Isoperla",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Lepidoptera","Crambidae","Langessa",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Plecoptera","Leuctridae","Leuctra",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Hemiptera","Veliidae","Microvelia",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Coleoptera","Elmidae","Optioservus (A)",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Coleoptera","Elmidae","Optioservus (L)",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Diptera","Chironominae","Orthocladine",2,21.5285253,0.206156569,4.4382469114777
"LLC","HIGH","1242","10/22/23","> 1",3,"Coleoptera","Elmidae","Oulimnius(A)",1,10.76426265,0.06387,0.6875134554555
"LLC","HIGH","1242","10/22/23","> 1",3,"Coleoptera","Elmidae","Oulimnius(L)",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Plecoptera","Capniidae","Paracapnia",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Ephemeroptera","Leptophlebiidae","Paraleptophlebiidae",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Trichoptera","Polycentropodidae","Polycentropodidae",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Diptera","Ceratopogonidae","Probezzia",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Diptera","Probezzia","Probezzia",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Coleoptera","Psephenidae","Psephenus",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Diptera","Psychodidae","Psychodini",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Trichoptera","Pupa","Pupa",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Diptera","Pupa","Pupa",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Diptera","Chironomidae","Pupa",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Hemiptera","Veliidae","Rhagovelia",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Trichoptera","Rhyacophilidae","Rhyacophila",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Megaloptera","Sialidae","Sialis",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Gastropoda","Lymnaidae","Stagnicola",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Coleoptera","Elmidae","Stenelmis (A)",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Coleoptera","Elmidae","Stenelmis (L)",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Ephemeroptera","Heptageniidae","Stenonema",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Odonata","Gomphidae","Stylogomphurus",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Plecoptera","Taeniopterygidae","Taeniopteryx",2,21.5285253,0.175559259,3.77953194903075
"LLC","HIGH","1242","10/22/23","> 1",3,"Diptera","Tanypodinae","Tanypodinae",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Diptera","Chironominae","Tanytarsini",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Diptera","Tipulidae","Tipula",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",3,"Odonata","Aeshnidae","Triacanthagyna",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Ephemeroptera","Baetidae","Acerpenna",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Plecoptera","Perlidae","Acroneuria",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Plecoptera","Adult","Adult",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Diptera","Adult","Adult",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Diptera","Adult","Adult",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Plecoptera","Chloroperlidae","Alloperla",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Diptera","Limoniidae","Antocha",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Diptera","Athericidae","Atherix",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Ephemeroptera","Baetidae","Baetis",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Ephemeroptera","Baetiscidae","Baetisca",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Odonata","Aeshnidae","Boyeria",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Plecoptera","Capniidae","Capniidae",46,495.1560818,4.087257989,2023.83065113899
"LLC","HIGH","1242","10/22/23","> 1",4,"Trichoptera","Polycentropodidae","Cernotina",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Diptera","Empididae","Chelifera",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Trichoptera","Hydropsychidae","Cheumatopsyche",4,43.05705059,6.437577551,277.183102290455
"LLC","HIGH","1242","10/22/23","> 1",4,"Diptera","Chironomidae","Chironomidae",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Diptera","Chironomidae","Chironomini",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Hexapoda","Collembola","Collembola",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Trichoptera","Polycentropodidae","Cyrnellus",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Diptera","Pediciidae","Dicranota",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Trichoptera","Hydropsychidae","Diplectrona",2,21.5285253,1.882202619,40.5210467028678
"LLC","HIGH","1242","10/22/23","> 1",4,"Diptera","Dixidae","Dixa",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Coleoptera","Psephenidae","Ectopria",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Ephemeroptera","Ephemeridae","Ephemera",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Ephemeroptera","Ephemerellidae","Ephemerellidae",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Ephemeroptera","Ephemerellidae","Eurylophella",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Trichoptera","Glossosomatidae","Glossosoma",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Trichoptera","Goeridae","Goera",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Odonata","Gomphidae","Gomphurus",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Coleoptera","Gyrinidae","Gyrinus",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Coleoptera","Dryopidae","Helichus",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Odonata","Calopterygidae","Hetaerina",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Diptera","Limoniidae","Hexatoma",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Trombidiformes","Hydrachnidia","Hydrachnia",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Trichoptera","Hydropsychidae","Hydropsyche",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Plecoptera","Perlodidae","Isoperla",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Lepidoptera","Crambidae","Langessa",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Plecoptera","Leuctridae","Leuctra",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Hemiptera","Veliidae","Microvelia",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Coleoptera","Elmidae","Optioservus (A)",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Coleoptera","Elmidae","Optioservus (L)",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Diptera","Chironominae","Orthocladine",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Coleoptera","Elmidae","Oulimnius(A)",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Coleoptera","Elmidae","Oulimnius(L)",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Plecoptera","Capniidae","Paracapnia",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Ephemeroptera","Leptophlebiidae","Paraleptophlebiidae",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Trichoptera","Polycentropodidae","Polycentropodidae",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Diptera","Ceratopogonidae","Probezzia",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Diptera","Probezzia","Probezzia",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Coleoptera","Psephenidae","Psephenus",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Diptera","Psychodidae","Psychodini",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Trichoptera","Pupa","Pupa",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Diptera","Pupa","Pupa",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Diptera","Chironomidae","Pupa",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Hemiptera","Veliidae","Rhagovelia",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Trichoptera","Rhyacophilidae","Rhyacophila",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Megaloptera","Sialidae","Sialis",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Gastropoda","Lymnaidae","Stagnicola",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Coleoptera","Elmidae","Stenelmis (A)",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Coleoptera","Elmidae","Stenelmis (L)",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Ephemeroptera","Heptageniidae","Stenonema",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Odonata","Gomphidae","Stylogomphurus",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Plecoptera","Taeniopterygidae","Taeniopteryx",1,10.76426265,0.131689311,1.41753833180153
"LLC","HIGH","1242","10/22/23","> 1",4,"Diptera","Tanypodinae","Tanypodinae",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Diptera","Chironominae","Tanytarsini",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Diptera","Tipulidae","Tipula",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",4,"Odonata","Aeshnidae","Triacanthagyna",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Ephemeroptera","Baetidae","Acerpenna",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Plecoptera","Perlidae","Acroneuria",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Plecoptera","Adult","Adult",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Diptera","Adult","Adult",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Diptera","Adult","Adult",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Plecoptera","Chloroperlidae","Alloperla",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Diptera","Limoniidae","Antocha",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Diptera","Athericidae","Atherix",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Ephemeroptera","Baetidae","Baetis",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Ephemeroptera","Baetiscidae","Baetisca",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Odonata","Aeshnidae","Boyeria",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Plecoptera","Capniidae","Capniidae",22,236.8137783,1.800116281,426.292337882954
"LLC","HIGH","1242","10/22/23","> 1",5,"Trichoptera","Polycentropodidae","Cernotina",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Diptera","Empididae","Chelifera",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Trichoptera","Hydropsychidae","Cheumatopsyche",2,21.5285253,2.352257593,50.6406371030176
"LLC","HIGH","1242","10/22/23","> 1",5,"Diptera","Chironomidae","Chironomidae",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Diptera","Chironomidae","Chironomini",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Hexapoda","Collembola","Collembola",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Trichoptera","Polycentropodidae","Cyrnellus",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Diptera","Pediciidae","Dicranota",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Trichoptera","Hydropsychidae","Diplectrona",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Diptera","Dixidae","Dixa",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Coleoptera","Psephenidae","Ectopria",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Ephemeroptera","Ephemeridae","Ephemera",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Ephemeroptera","Ephemerellidae","Ephemerellidae",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Ephemeroptera","Ephemerellidae","Eurylophella",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Trichoptera","Glossosomatidae","Glossosoma",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Trichoptera","Goeridae","Goera",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Odonata","Gomphidae","Gomphurus",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Coleoptera","Gyrinidae","Gyrinus",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Coleoptera","Dryopidae","Helichus",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Odonata","Calopterygidae","Hetaerina",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Diptera","Limoniidae","Hexatoma",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Trombidiformes","Hydrachnidia","Hydrachnia",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Trichoptera","Hydropsychidae","Hydropsyche",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Plecoptera","Perlodidae","Isoperla",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Lepidoptera","Crambidae","Langessa",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Plecoptera","Leuctridae","Leuctra",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Hemiptera","Veliidae","Microvelia",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Coleoptera","Elmidae","Optioservus (A)",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Coleoptera","Elmidae","Optioservus (L)",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Diptera","Chironominae","Orthocladine",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Coleoptera","Elmidae","Oulimnius(A)",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Coleoptera","Elmidae","Oulimnius(L)",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Plecoptera","Capniidae","Paracapnia",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Ephemeroptera","Leptophlebiidae","Paraleptophlebiidae",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Trichoptera","Polycentropodidae","Polycentropodidae",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Diptera","Ceratopogonidae","Probezzia",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Diptera","Probezzia","Probezzia",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Coleoptera","Psephenidae","Psephenus",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Diptera","Psychodidae","Psychodini",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Trichoptera","Pupa","Pupa",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Diptera","Pupa","Pupa",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Diptera","Chironomidae","Pupa",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Hemiptera","Veliidae","Rhagovelia",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Trichoptera","Rhyacophilidae","Rhyacophila",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Megaloptera","Sialidae","Sialis",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Gastropoda","Lymnaidae","Stagnicola",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Coleoptera","Elmidae","Stenelmis (A)",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Coleoptera","Elmidae","Stenelmis (L)",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Ephemeroptera","Heptageniidae","Stenonema",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Odonata","Gomphidae","Stylogomphurus",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Plecoptera","Taeniopterygidae","Taeniopteryx",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Diptera","Tanypodinae","Tanypodinae",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Diptera","Chironominae","Tanytarsini",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Diptera","Tipulidae","Tipula",0,0,0,0
"LLC","HIGH","1242","10/22/23","> 1",5,"Odonata","Aeshnidae","Triacanthagyna",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Ephemeroptera","Baetidae","Acerpenna",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Plecoptera","Perlidae","Acroneuria",5,53.82131324,9.499100117,511.254042895178
"RIC","HIGH","1457","10/21/23","> 1",1,"Plecoptera","Adult","Adult",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Diptera","Adult","Adult",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Diptera","Adult","Adult",0,0,0,0
"RIC","HIGH","1457","10/21/23","> 1",1,"Diptera","Stratiomyidae","Allognasta",0,0,0,0
