"Site","SC.Category","SC.Level","Sample.Date","Sample.Month","Fraction","Replicate","Genus","Length","Abundance","Biomass.mg","Density","Biomass.g","Biomass.Area.Corrected","FFG"
"EAS","REF","25","3/30/24","March","< 1",4,"Stenonema",3,2,0.453303599531103,21.5285252960172,0.000453303599531103,0.00975895800928101,"Scraper"
"EAS","REF","25","3/30/24","March","< 1",4,"Tallaperla",1,44,0.8536,473.627556512379,0.0008536,0.404288482238967,"Shredder"
"EAS","REF","25","3/30/24","March","< 1",4,"Tallaperla",2,2,0.280330468751126,21.5285252960172,0.000280330468751126,0.00603510158775298,"Shredder"
"EAS","REF","25","3/30/24","March","< 1",4,"Tanypodinae",2,4,0.0152063228169884,43.0570505920345,1.52063228169884e-05,0.000654739410849877,"Predator"
"EAS","REF","25","3/30/24","March","< 1",4,"Tanypodinae",3,2,0.00760501132350535,21.5285252960172,7.60501132350535e-06,0.000163724678654582,"Predator"
"EAS","REF","25","3/30/24","March","< 1",4,"Tanytarsini",1,2,0.0016,21.5285252960172,1.6e-06,3.44456404736276e-05,"Collector-Gatherer"
"EAS","REF","25","3/30/24","March","< 1",4,"Tanytarsini",2,7,0.0371020456277876,75.3498385360603,3.71020456277876e-05,0.00279563314741134,"Collector-Gatherer"
"EAS","REF","25","3/30/24","March","< 1",4,"Tanytarsini",3,4,0.0640821038150366,43.0570505920345,6.40821038150366e-05,0.00275918638600804,"Collector-Gatherer"
"EAS","REF","25","3/30/24","March","< 1",5,"Acerpenna",2,1,0.0490778253298897,10.7642626480086,4.90778253298897e-05,0.000528286602044023,"Collector-Gatherer"
"EAS","REF","25","3/30/24","March","< 1",5,"Amphinemura",3,1,0.105074110965903,10.7642626480086,0.000105074110965903,0.00113104532794298,"Shredder"
"EAS","REF","25","3/30/24","March","< 1",5,"Dicranota",6,1,0.304332694671576,10.7642626480086,0.000304332694671576,0.00327591705782105,"Predator"
"EAS","REF","25","3/30/24","March","< 1",5,"Ectopria",1,1,0.0164,10.7642626480086,1.64e-05,0.000176533907427341,"Scraper - Coleoptera"
"EAS","REF","25","3/30/24","March","< 1",5,"Epeorus",2,3,0.230543893542552,32.2927879440258,0.000230543893542552,0.00744490506595969,"Scraper"
"EAS","REF","25","3/30/24","March","< 1",5,"Epeorus",3,1,0.22660409648614,10.7642626480086,0.00022660409648614,0.0024392260116915,"Scraper"
"EAS","REF","25","3/30/24","March","< 1",5,"Leuctra",1,1,0.003,10.7642626480086,3e-06,3.22927879440258e-05,"Shredder"
"EAS","REF","25","3/30/24","March","< 1",5,"Leuctra",2,3,0.0610079353161205,32.2927879440258,6.10079353161205e-05,0.00197011631806632,"Shredder"
"EAS","REF","25","3/30/24","March","< 1",5,"Leuctra",3,2,0.124589956633958,21.5285252960172,0.000124589956633958,0.00268223803302386,"Shredder"
"EAS","REF","25","3/30/24","March","< 1",5,"Leuctra",4,1,0.13785067301985,10.7642626480086,0.00013785067301985,0.00148386085059042,"Shredder"
"EAS","REF","25","3/30/24","March","< 1",5,"Orthocladine",2,2,0.0190801419572901,21.5285252960172,1.90801419572901e-05,0.00041076731877912,"Collector-Gatherer"
"EAS","REF","25","3/30/24","March","< 1",5,"Orthocladine",3,3,0.0713809886072803,32.2927879440258,7.13809886072803e-05,0.00230509112832983,"Collector-Gatherer"
"EAS","REF","25","3/30/24","March","< 1",5,"Oulimnius",1,1,0.0138,10.7642626480086,1.38e-05,0.000148546824542519,"Scraper - Coleoptera"
"EAS","REF","25","3/30/24","March","< 1",5,"Oulimnius",2,1,0.0810868667511443,10.7642626480086,8.10868667511443e-05,0.000872840331013394,"Scraper - Coleoptera"
"EAS","REF","25","3/30/24","March","< 1",5,"Oulimnius",3,1,0.228469624524955,10.7642626480086,0.000228469624524955,0.00245930704547853,"Scraper - Coleoptera"
"EAS","REF","25","3/30/24","March","< 1",5,"Paraleptophlebia",1,1,0.0038,10.7642626480086,3.8e-06,4.09041980624327e-05,"Collector-Gatherer"
"EAS","REF","25","3/30/24","March","< 1",5,"Stenonema",3,1,0.226651799765551,10.7642626480086,0.000226651799765551,0.00243973950232025,"Scraper"
"EAS","REF","25","3/30/24","March","< 1",5,"Tallaperla",1,9,0.1746,96.8783638320775,0.0001746,0.0169149623250807,"Shredder"
"EAS","REF","25","3/30/24","March","< 1",5,"Tallaperla",2,1,0.140165234375563,10.7642626480086,0.000140165234375563,0.00150877539693824,"Shredder"
"EAS","REF","25","3/30/24","March","< 1",5,"Tanypodinae",3,2,0.00760501132350535,21.5285252960172,7.60501132350535e-06,0.000163724678654582,"Predator"
"EAS","REF","25","3/30/24","March","< 1",5,"Tanytarsini",1,1,8e-04,10.7642626480086,8e-07,8.61141011840689e-06,"Collector-Gatherer"
"EAS","REF","25","3/30/24","March","< 1",5,"Tanytarsini",2,4,0.0212011689301644,43.0570505920345,2.12011689301644e-05,0.000912859803236356,"Collector-Gatherer"
"EAS","REF","25","3/30/24","March","< 1",5,"Tanytarsini",3,2,0.0320410519075183,21.5285252960172,3.20410519075183e-05,0.000689796596502009,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",1,"Acroneuria",1,1,0.0019,10.7642626480086,1.9e-06,2.04520990312164e-05,"Predator"
"FRY","MID","402","3/30/24","March","< 1",1,"Acroneuria",2,1,0.0178518219624475,10.7642626480086,1.78518219624475e-05,0.000192161700349274,"Predator"
"FRY","MID","402","3/30/24","March","< 1",1,"Alloperla",2,1,0.0409635321808117,10.7642626480086,4.09635321808117e-05,0.00044094221938441,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",1,"Amphinemura",2,3,0.0943507774603441,32.2927879440258,9.43507774603441e-05,0.00304684964888087,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",1,"Amphinemura",3,5,0.525370554829513,53.8213132400431,0.000525370554829513,0.0282761331985744,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",1,"Amphinemura",4,1,0.24727970020476,10.7642626480086,0.00024727970020476,0.00266178364052487,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",1,"Attenella",2,5,0.346341846458463,53.8213132400431,0.000346341846458463,0.0186405730063758,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",1,"Attenella",3,3,0.673474055093104,32.2927879440258,0.000673474055093104,0.0217483548469248,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",1,"Isoperla",2,3,0.189347241804592,32.2927879440258,0.000189347241804592,0.00611455032738186,"Predator"
"FRY","MID","402","3/30/24","March","< 1",1,"Leuctra",1,1,0.003,10.7642626480086,3e-06,3.22927879440258e-05,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",1,"Leuctra",2,16,0.325375655019309,172.228202368138,0.000325375655019309,0.056038864158331,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",1,"Leuctra",3,17,1.05901463138864,182.992465016146,0.00105901463138864,0.193791697885974,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",1,"Leuctra",4,1,0.13785067301985,10.7642626480086,0.00013785067301985,0.00148386085059042,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",1,"Orthocladine",2,8,0.0763205678291604,86.1141011840689,7.63205678291604e-05,0.00657227710046591,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",1,"Orthocladine",3,9,0.214142965821841,96.8783638320775,0.000214142965821841,0.0207458201549684,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",1,"Orthocladine",4,6,0.273038862832757,64.5855758880517,0.000273038862832757,0.0176343721958723,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",1,"Oulimnius",1,1,0.0138,10.7642626480086,1.38e-05,0.000148546824542519,"Scraper - Coleoptera"
"FRY","MID","402","3/30/24","March","< 1",1,"Oulimnius",2,24,1.94608480202746,258.342303552207,0.00194608480202746,0.502756030663715,"Scraper - Coleoptera"
"FRY","MID","402","3/30/24","March","< 1",1,"Oulimnius",3,6,1.37081774714973,64.5855758880517,0.00137081774714973,0.0885350536372269,"Scraper - Coleoptera"
"FRY","MID","402","3/30/24","March","< 1",1,"Oulimnius",4,1,0.476455069530277,10.7642626480086,0.000476455069530277,0.00512868750839911,"Scraper - Coleoptera"
"FRY","MID","402","3/30/24","March","< 1",1,"Paraleptophlebia",4,1,0.217067423462228,10.7642626480086,0.000217067423462228,0.00233657075847393,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",1,"Stenonema",2,1,0.0784701419626385,10.7642626480086,7.84701419626385e-05,0.000844673218112363,"Scraper"
"FRY","MID","402","3/30/24","March","< 1",1,"Stylogomphus",2,1,0.0721528635467814,10.7642626480086,7.21528635467814e-05,0.000776672374023481,"Predator"
"FRY","MID","402","3/30/24","March","< 1",1,"Tanypodinae",2,2,0.0076031614084942,21.5285252960172,7.6031614084942e-06,0.000163684852712469,"Predator"
"FRY","MID","402","3/30/24","March","< 1",1,"Tanypodinae",3,3,0.011407516985258,32.2927879440258,1.1407516985258e-05,0.00036838052697281,"Predator"
"FRY","MID","402","3/30/24","March","< 1",1,"Tanypodinae",4,1,0.00380316206602734,10.7642626480086,3.80316206602734e-06,4.09382353716613e-05,"Predator"
"FRY","MID","402","3/30/24","March","< 1",2,"Acentrella",1,5,0.0481,53.8213132400431,4.81e-05,0.00258880516684607,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",2,"Acentrella",2,24,1.55316931483022,258.342303552207,0.00155316931483022,0.401249338599842,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",2,"Acentrella",3,6,1.18415832594687,64.5855758880517,0.00118415832594687,0.0764795474239097,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",2,"Acentrella",4,2,0.870703006081867,21.5285252960172,0.000870703006081867,0.0187449516917517,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",2,"Acroneuria",2,2,0.0357036439248951,21.5285252960172,3.57036439248951e-05,0.000768646801397095,"Predator"
"FRY","MID","402","3/30/24","March","< 1",2,"Alloperla",2,2,0.0819270643616234,21.5285252960172,8.19270643616234e-05,0.00176376887753764,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",2,"Amphinemura",2,3,0.0943507774603441,32.2927879440258,9.43507774603441e-05,0.00304684964888087,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",2,"Amphinemura",3,5,0.525370554829513,53.8213132400431,0.000525370554829513,0.0282761331985744,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",2,"Amphinemura",4,1,0.24727970020476,10.7642626480086,0.00024727970020476,0.00266178364052487,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",2,"Attenella",3,1,0.224491351697701,10.7642626480086,0.000224491351697701,0.00241648387188053,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",2,"Chelifera",3,1,0.0739293559220369,10.7642626480086,7.39293559220369e-05,0.000795795004542916,"Predator"
"FRY","MID","402","3/30/24","March","< 1",2,"Dolophilodes",2,1,0.028811425798927,10.7642626480086,2.8811425798927e-05,0.000310133754563261,"Collector-Filterer"
"FRY","MID","402","3/30/24","March","< 1",2,"Isoperla",1,1,0.01,10.7642626480086,1e-05,0.000107642626480086,"Predator"
"FRY","MID","402","3/30/24","March","< 1",2,"Isoperla",2,4,0.252462989072789,43.0570505920345,0.000252462989072789,0.0108703116931233,"Predator"
"FRY","MID","402","3/30/24","March","< 1",2,"Leuctra",1,3,0.009,32.2927879440258,9e-06,0.000290635091496232,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",2,"Leuctra",2,15,0.305039676580603,161.463939720129,0.000305039676580603,0.0492529079516581,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",2,"Leuctra",3,14,0.872129696437706,150.699677072121,0.000872129696437706,0.131429663618169,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",2,"Leuctra",4,1,0.13785067301985,10.7642626480086,0.00013785067301985,0.00148386085059042,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",2,"Orthocladine",2,9,0.0858606388078055,96.8783638320775,8.58606388078055e-05,0.00831803820527717,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",2,"Orthocladine",3,19,0.452079594512775,204.520990312164,0.000452079594512775,0.0924597663696741,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",2,"Orthocladine",5,2,0.150500651900804,21.5285252960172,0.000150500651900804,0.00324005709151354,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",2,"Oulimnius",2,7,0.56760806725801,75.3498385360603,0.00056760806725801,0.0427691762196563,"Scraper - Coleoptera"
"FRY","MID","402","3/30/24","March","< 1",2,"Oulimnius",3,2,0.45693924904991,21.5285252960172,0.00045693924904991,0.0098372281819141,"Scraper - Coleoptera"
"FRY","MID","402","3/30/24","March","< 1",2,"Stenelmis",2,1,0.0623573524827671,10.7642626480086,6.23573524827671e-05,0.000671230920158957,"Scraper - Coleoptera"
"FRY","MID","402","3/30/24","March","< 1",2,"Stenelmis",3,1,0.171141330124412,10.7642626480086,0.000171141330124412,0.00184221022738872,"Scraper - Coleoptera"
"FRY","MID","402","3/30/24","March","< 1",2,"Stenelmis",4,1,0.350309856636041,10.7642626480086,0.000350309856636041,0.00377082730501659,"Scraper - Coleoptera"
"FRY","MID","402","3/30/24","March","< 1",3,"Acentrella",1,2,0.01924,21.5285252960172,1.924e-05,0.000414208826695371,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",3,"Acentrella",2,6,0.388292328707555,64.5855758880517,0.000388292328707555,0.0250780836624901,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",3,"Acentrella",3,28,5.52607218775205,301.399354144241,0.00552607218775205,1.66555458834292,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",3,"Acentrella",5,3,2.41248065020244,32.2927879440258,0.00241248065020244,0.077905726056053,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",3,"Acroneuria",2,8,0.14281457569958,86.1141011840689,0.00014281457569958,0.0122983488223535,"Predator"
"FRY","MID","402","3/30/24","March","< 1",3,"Acroneuria",3,30,1.98577825602683,322.927879440258,0.00198577825602683,0.64126316125732,"Predator"
"FRY","MID","402","3/30/24","March","< 1",3,"Amphinemura",2,4,0.125801036613792,43.0570505920345,0.000125801036613792,0.00541662159801043,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",3,"Amphinemura",3,13,1.36596344255673,139.935414424112,0.00136596344255673,0.191146660422363,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",3,"Amphinemura",4,9,2.22551730184284,96.8783638320775,0.00222551730184284,0.215604474882515,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",3,"Amphinemura",5,2,0.960562769729594,21.5285252960172,0.000960562769729594,0.0206794998865359,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",3,"Dicranota",3,2,0.0978503781856919,21.5285252960172,9.78503781856919e-05,0.00210657434199552,"Predator"
"FRY","MID","402","3/30/24","March","< 1",3,"Diplectrona",4,1,0.18517964931215,10.7642626480086,0.00018517964931215,0.00199332238226211,"Collector-Filterer"
"FRY","MID","402","3/30/24","March","< 1",3,"Ectopria",3,1,0.409573644977712,10.7642626480086,0.000409573644977712,0.00440875828824233,"Scraper - Coleoptera"
"FRY","MID","402","3/30/24","March","< 1",3,"Eurylophella",2,5,0.253339477078807,53.8213132400431,0.000253339477078807,0.0136350633519272,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",3,"Eurylophella",4,6,1.9254267193969,64.5855758880517,0.0019254267193969,0.124354793502491,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",3,"Eurylophella",5,2,1.1627252510687,21.5285252960172,0.0011627252510687,0.0250317599799504,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",3,"Leuctra",2,4,0.0813439137548274,43.0570505920345,8.13439137548274e-05,0.00350242900989569,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",3,"Leuctra",3,28,1.74425939287541,301.399354144241,0.00174425939287541,0.525718654472676,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",3,"Leuctra",4,8,1.1028053841588,86.1141011840689,0.0011028053841588,0.0949670944377868,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",3,"Leuctra",5,2,0.51051373664422,21.5285252960172,0.00051051373664422,0.0109906078933094,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",3,"Optioservus",2,8,0.242774674874106,86.1141011840689,0.000242774674874106,0.0209063229170382,"Scraper - Coleoptera"
"FRY","MID","402","3/30/24","March","< 1",3,"Optioservus",3,21,2.11622975154024,226.049515608181,0.00211622975154024,0.478372710251292,"Scraper - Coleoptera"
"FRY","MID","402","3/30/24","March","< 1",3,"Optioservus",4,2,0.472271977245417,21.5285252960172,0.000472271977245417,0.010167319208728,"Scraper - Coleoptera"
"FRY","MID","402","3/30/24","March","< 1",3,"Orthocladine",2,4,0.0381602839145802,43.0570505920345,3.81602839145802e-05,0.00164306927511648,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",3,"Orthocladine",3,29,0.690016223203709,312.16361679225,0.000690016223203709,0.215397959880598,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",3,"Orthocladine",4,2,0.0910129542775856,21.5285252960172,9.10129542775856e-05,0.00195937468843026,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",3,"Orthocladine",5,1,0.075250325950402,10.7642626480086,7.5250325950402e-05,0.000810014272878385,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",3,"Prosimulium",3,1,0.0399206908695604,10.7642626480086,3.99206908695604e-05,0.000429716801609908,"Collector-Filterer"
"FRY","MID","402","3/30/24","March","< 1",3,"Rhyacophila",2,1,0.0552318491874761,10.7642626480086,5.52318491874761e-05,0.000594530131189193,"Predator"
"FRY","MID","402","3/30/24","March","< 1",3,"Rhyacophila",3,2,0.301943650916844,21.5285252960172,0.000301943650916844,0.00650040152673507,"Predator"
"FRY","MID","402","3/30/24","March","< 1",3,"Rhyacophila",4,4,1.23254834936085,43.0570505920345,0.00123254834936085,0.0530698966355586,"Predator"
"FRY","MID","402","3/30/24","March","< 1",3,"Stenonema",2,1,0.0784701419626385,10.7642626480086,7.84701419626385e-05,0.000844673218112363,"Scraper"
"FRY","MID","402","3/30/24","March","< 1",3,"Stenonema",3,2,0.453303599531103,21.5285252960172,0.000453303599531103,0.00975895800928101,"Scraper"
"FRY","MID","402","3/30/24","March","< 1",4,"Acentrella",1,3,0.02886,32.2927879440258,2.886e-05,0.000931969860064586,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",4,"Acentrella",2,5,0.323576940589629,53.8213132400431,0.000323576940589629,0.0174153358767292,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",4,"Acentrella",3,31,6.11815135072548,333.692142088267,0.00611815135072548,2.04157902984381,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",4,"Acentrella",4,2,0.870703006081867,21.5285252960172,0.000870703006081867,0.0187449516917517,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",4,"Acroneuria",2,6,0.107110931774685,64.5855758880517,0.000107110931774685,0.00691782121257386,"Predator"
"FRY","MID","402","3/30/24","March","< 1",4,"Acroneuria",3,3,0.198577825602683,32.2927879440258,0.000198577825602683,0.0064126316125732,"Predator"
"FRY","MID","402","3/30/24","March","< 1",4,"Amphinemura",3,15,1.57611166448854,161.463939720129,0.00157611166448854,0.25448519878717,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",4,"Amphinemura",4,3,0.741839100614281,32.2927879440258,0.000741839100614281,0.0239560527647238,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",4,"Eurylophella",3,4,0.596655817787837,43.0570505920345,0.000596655817787837,0.0256902397325226,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",4,"Leuctra",2,4,0.0813439137548274,43.0570505920345,8.13439137548274e-05,0.00350242900989569,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",4,"Leuctra",3,6,0.373769869901874,64.5855758880517,0.000373769869901874,0.0241401422972147,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",4,"Leuctra",4,18,2.4813121143573,193.756727664155,0.0024813121143573,0.480770915591295,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",4,"Optioservus",2,2,0.0606936687185266,21.5285252960172,6.06936687185266e-05,0.00130664518231489,"Scraper - Coleoptera"
"FRY","MID","402","3/30/24","March","< 1",4,"Optioservus",3,4,0.40309138124576,43.0570505920345,0.00040309138124576,0.0173559259955117,"Scraper - Coleoptera"
"FRY","MID","402","3/30/24","March","< 1",4,"Orthocladine",2,7,0.0667804968505154,75.3498385360603,6.67804968505154e-05,0.00503189965504422,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",4,"Orthocladine",3,22,0.523460583120055,236.813778256189,0.000523460583120055,0.123962678456848,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",4,"Orthocladine",4,2,0.0910129542775856,21.5285252960172,9.10129542775856e-05,0.00195937468843026,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",4,"Prosimulium",3,1,0.0399206908695604,10.7642626480086,3.99206908695604e-05,0.000429716801609908,"Collector-Filterer"
"FRY","MID","402","3/30/24","March","< 1",4,"Rhyacophila",3,3,0.452915476375266,32.2927879440258,0.000452915476375266,0.0146259034351539,"Predator"
"FRY","MID","402","3/30/24","March","< 1",4,"Rhyacophila",4,1,0.308137087340212,10.7642626480086,0.000308137087340212,0.00331686853972241,"Predator"
"FRY","MID","402","3/30/24","March","< 1",4,"Stenonema",3,1,0.226651799765551,10.7642626480086,0.000226651799765551,0.00243973950232025,"Scraper"
"FRY","MID","402","3/30/24","March","< 1",4,"Tanypodinae",2,2,0.0076031614084942,21.5285252960172,7.6031614084942e-06,0.000163684852712469,"Predator"
"FRY","MID","402","3/30/24","March","< 1",5,"Acentrella",1,2,0.01924,21.5285252960172,1.924e-05,0.000414208826695371,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",5,"Acentrella",2,7,0.453007716825481,75.3498385360603,0.000453007716825481,0.0341340583183893,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",5,"Acentrella",3,12,2.36831665189374,129.171151776103,0.00236831665189374,0.305918189695639,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",5,"Acentrella",4,5,2.17675751520467,53.8213132400431,0.00217675751520467,0.117155948073448,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",5,"Acroneuria",2,4,0.0714072878497901,43.0570505920345,7.14072878497901e-05,0.00307458720558838,"Predator"
"FRY","MID","402","3/30/24","March","< 1",5,"Acroneuria",3,7,0.463348259739594,75.3498385360603,0.000463348259739594,0.034913216557343,"Predator"
"FRY","MID","402","3/30/24","March","< 1",5,"Leuctra",2,3,0.0610079353161205,32.2927879440258,6.10079353161205e-05,0.00197011631806632,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",5,"Leuctra",3,4,0.249179913267916,43.0570505920345,0.000249179913267916,0.0107289521320954,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",5,"Leuctra",4,11,1.51635740321835,118.406889128095,0.00151635740321835,0.179547162921441,"Shredder"
"FRY","MID","402","3/30/24","March","< 1",5,"Optioservus",2,2,0.0606936687185266,21.5285252960172,6.06936687185266e-05,0.00130664518231489,"Scraper - Coleoptera"
"FRY","MID","402","3/30/24","March","< 1",5,"Optioservus",3,1,0.10077284531144,10.7642626480086,0.00010077284531144,0.00108474537471948,"Scraper - Coleoptera"
"FRY","MID","402","3/30/24","March","< 1",5,"Optioservus",4,1,0.236135988622709,10.7642626480086,0.000236135988622709,0.00254182980218201,"Scraper - Coleoptera"
"FRY","MID","402","3/30/24","March","< 1",5,"Orthocladine",2,4,0.0381602839145802,43.0570505920345,3.81602839145802e-05,0.00164306927511648,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",5,"Orthocladine",3,14,0.333111280167308,150.699677072121,0.000333111280167308,0.050199762350294,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",5,"Orthocladine",4,3,0.136519431416378,32.2927879440258,0.000136519431416378,0.00440859304896809,"Collector-Gatherer"
"FRY","MID","402","3/30/24","March","< 1",5,"Psephenus",3,1,0.182823198439038,10.7642626480086,0.000182823198439038,0.0019679569261468,"Scraper - Coleoptera"
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Acroneuria",1,1,0.0019,10.7642626480086,1.9e-06,2.04520990312164e-05,"Predator"
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Acroneuria",2,7,0.124962753737133,75.3498385360603,0.000124962753737133,0.00941592331711442,"Predator"
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Amphinemura",1,1,0.004,10.7642626480086,4e-06,4.30570505920344e-05,"Shredder"
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Amphinemura",2,11,0.345952850687928,118.406889128095,0.000345952850687928,0.0409632008349539,"Shredder"
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Amphinemura",3,6,0.630444665795416,64.5855758880517,0.000630444665795416,0.0407176318059472,"Shredder"
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Amphinemura",4,2,0.494559400409521,21.5285252960172,0.000494559400409521,0.0106471345620995,"Shredder"
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Diplectrona",2,2,0.0602455071064901,21.5285252960172,6.02455071064901e-05,0.00129699692371346,"Collector-Filterer"
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Diplectrona",3,1,0.0871472661004082,10.7642626480086,8.71472661004082e-05,0.000938076061360691,"Collector-Filterer"
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Isoperla",1,1,0.01,10.7642626480086,1e-05,0.000107642626480086,"Predator"
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Isoperla",2,9,0.568041725413775,96.8783638320775,0.000568041725413775,0.0550309529464368,"Predator"
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Leuctra",1,1,0.003,10.7642626480086,3e-06,3.22927879440258e-05,"Shredder"
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Leuctra",2,20,0.406719568774137,215.285252960172,0.000406719568774137,0.0875607252473922,"Shredder"
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Leuctra",3,11,0.685244761486769,118.406889128095,0.000685244761486769,0.0811377004989716,"Shredder"
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Leuctra",4,1,0.13785067301985,10.7642626480086,0.00013785067301985,0.00148386085059042,"Shredder"
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Orthocladine",2,2,0.0190801419572901,21.5285252960172,1.90801419572901e-05,0.00041076731877912,"Collector-Gatherer"
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Orthocladine",3,5,0.118968314345467,53.8213132400431,0.000118968314345467,0.00640303091202729,"Collector-Gatherer"
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Orthocladine",4,1,0.0455064771387928,10.7642626480086,4.55064771387928e-05,0.000489843672107565,"Collector-Gatherer"
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Orthocladine",5,1,0.075250325950402,10.7642626480086,7.5250325950402e-05,0.000810014272878385,"Collector-Gatherer"
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Oulimnius",1,1,0.0138,10.7642626480086,1.38e-05,0.000148546824542519,"Scraper - Coleoptera"
"RIC","HIGH","1457","3/30/24","March","< 1",1,"Oulimnius",2,12,0.973042401013731,129.171151776103,0.000973042401013731,0.125689007665929,"Scraper - Coleoptera"
